file_name,positive,negative,net_value,total_words,business,cc_words,environment_word,gen_word,philanthrophy,product,sh_value_value,value_cr_value,labor_relation_value,labor_cost_value,health_value,evaluation_value,demo_value,diversity_value,attract_value,net_ratio,posi_ratio,nega_ratio,name,year
1788.HK,1,4,79,4,1,1,1,0,0,0,0,0,0,2,3,0,4,3,1,50,23,45,01788.pdf,44
1812.HK,3,5,79,6,1,0,3,0,0,0,0,0,0,6,4,0,6,4,1,54,31,45,01812.pdf,44
0288.HK,10,10,79,12,6,5,11,4,1,66,66,0,1,6,13,4,8,11,6,66,54,43,00288.pdf,44
3889.HK,6,13,71,14,4,3,8,1,0,0,0,0,0,6,10,1,12,8,4,53,29,45,03889.pdf,44
0168.HK,14,8,85,20,2,2,6,2,4,0,0,0,4,8,11,2,10,13,2,80,44,22,00168.pdf,44
2378.HK,22,19,76,22,5,4,6,2,25,0,0,4,25,10,5,2,17,21,5,69,61,44,02378.pdf,44
0255.HK,2,3,81,3,1,0,1,0,0,0,0,4,0,0,3,0,6,2,1,56,48,51,00255.pdf,44
0195.HK,2,4,79,4,2,2,3,0,0,0,0,0,0,3,4,0,5,3,2,48,29,51,00195.pdf,44
2018.HK,13,18,70,17,10,8,14,8,6,0,0,4,6,5,21,8,16,15,10,55,46,52,02018.pdf,44
0419.HK,7,8,78,10,2,1,4,2,8,0,0,19,8,7,7,2,14,11,2,63,41,40,00419.pdf,44
0818.HK,5,5,81,7,2,2,5,1,0,0,0,0,0,2,6,1,12,5,2,67,45,37,00818.pdf,44
2389.HK,7,6,82,12,1,1,2,3,4,0,0,4,4,3,3,3,12,15,1,74,39,25,02389.pdf,44
0626.HK,5,7,78,6,2,0,3,2,8,0,0,0,8,7,2,2,11,7,2,53,49,55,00626.pdf,44
0432.HK,17,16,77,19,6,3,19,10,4,0,0,0,4,6,11,10,27,23,6,67,56,42,00432.pdf,44
1359.HK,19,17,77,26,9,7,7,8,6,0,0,4,6,9,8,8,22,23,9,71,45,32,01359.pdf,44
0688.HK,63,45,78,69,25,30,30,11,58,66,66,28,58,33,42,11,62,67,25,76,56,33,00688.pdf,44
1108.HK,4,4,82,6,1,0,3,0,0,0,0,0,0,2,4,0,4,4,1,72,43,30,01108.pdf,44
0670.HK,33,27,76,36,12,7,9,12,0,0,0,4,0,15,17,12,29,32,12,72,57,37,00670.pdf,44
1811.HK,12,11,78,14,7,17,12,2,1,0,0,0,1,5,17,2,15,12,7,67,51,40,01811.pdf,44
1281.HK,12,7,84,12,2,6,5,1,3,0,0,0,3,6,8,1,17,11,2,79,62,32,01281.pdf,44
1053.HK,6,4,83,5,0,0,1,1,0,0,0,0,0,6,3,1,4,4,0,75,69,40,01053.pdf,44
0640.HK,5,8,76,8,4,5,7,2,0,0,0,0,0,8,9,2,13,9,4,53,38,50,00640.pdf,44
3336.HK,4,13,69,9,10,2,7,0,0,0,0,0,0,8,17,0,13,9,10,32,31,71,03336.pdf,44
0005.HK,23,23,72,25,8,12,16,15,1,0,0,0,1,6,7,15,22,20,8,65,56,45,00005.pdf,44
1658.HK,5,8,76,6,3,2,4,0,0,0,0,0,0,4,5,0,12,7,3,45,46,63,01658.pdf,44
1910.HK,6,7,79,10,3,3,6,0,4,0,0,0,4,4,4,0,7,5,3,64,34,34,01910.pdf,44
1862.HK,3,5,80,4,2,0,1,2,3,0,0,0,3,0,4,2,6,5,2,52,58,62,01862.pdf,44
2866.HK,15,16,74,19,7,5,8,10,4,0,0,9,4,9,9,10,23,21,7,64,48,43,02866.pdf,44
0289.HK,3,8,75,6,5,8,8,1,4,0,0,0,4,5,6,1,11,5,5,39,37,65,00289.pdf,44
3333.HK,6,8,78,10,3,8,2,1,11,0,0,4,11,6,5,1,13,9,3,62,41,41,03333.pdf,44
1635.HK,8,9,78,15,2,6,6,2,0,33,33,0,0,11,9,2,15,12,2,67,34,31,01635.pdf,44
1993.HK,5,6,80,6,3,3,4,2,9,0,0,0,9,4,6,2,5,4,3,59,54,50,01993.pdf,44
1766.HK,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,01766.pdf,44
0107.HK,13,8,84,11,3,1,5,1,0,0,0,0,0,5,10,1,15,12,3,79,69,35,00107.pdf,44
2196.HK,58,92,6,94,37,13,41,22,69,0,0,9,69,50,73,22,91,90,37,54,38,49,02196.pdf,44
0200.HK,12,10,80,17,7,5,11,4,6,0,0,9,6,9,4,4,18,18,7,73,44,30,00200.pdf,44
0038.HK,7,4,84,6,1,0,1,0,0,0,0,0,0,11,7,0,6,5,1,79,73,38,00038.pdf,44
1799.HK,13,12,78,13,4,5,8,2,0,0,0,19,0,9,12,2,19,14,4,65,61,47,01799.pdf,44
3606.HK,14,17,73,19,11,5,20,3,9,0,0,14,9,9,21,3,20,17,11,62,44,43,03606.pdf,44
2355.HK,6,10,75,12,4,2,6,2,0,0,0,4,0,9,6,2,9,9,4,58,35,42,02355.pdf,44
1076.HK,5,5,81,6,4,1,5,1,3,0,0,0,3,4,5,1,7,8,4,66,53,42,01076.pdf,44
3698.HK,28,25,73,30,7,3,7,2,4,0,0,0,4,10,16,2,23,29,7,68,58,42,03698.pdf,44
1065.HK,16,10,84,15,12,9,14,1,0,66,66,0,0,40,15,1,16,14,12,80,67,34,01065.pdf,44
2338.HK,30,22,79,32,8,2,11,3,4,0,0,0,4,27,26,3,32,30,8,74,57,35,02338.pdf,44
2600.HK,22,15,83,21,6,5,8,4,1,0,0,0,1,8,9,4,14,16,6,78,66,35,02600.pdf,44
2007.HK,20,17,77,24,6,7,11,3,16,0,0,0,16,11,8,3,20,26,6,70,50,36,02007.pdf,44
0012.HK,14,14,76,20,7,6,11,6,8,0,0,0,8,5,7,6,17,21,7,66,44,37,00012.pdf,44
0528.HK,16,20,70,31,11,9,15,1,1,0,0,0,1,24,20,1,19,20,11,65,31,32,00528.pdf,44
1831.HK,3,3,82,6,1,0,0,0,4,0,0,0,4,3,3,0,6,4,1,70,31,26,01831.pdf,44
6136.HK,12,10,81,15,4,2,9,2,3,0,0,4,3,28,13,2,18,13,4,72,51,34,06136.pdf,44
2388.HK,26,23,75,31,6,5,10,6,40,0,0,4,40,13,10,6,31,31,6,70,52,37,02388.pdf,44
0551.HK,14,15,76,18,8,11,11,3,1,0,0,4,1,24,17,3,27,21,8,65,48,40,00551.pdf,44
1898.HK,42,23,89,29,9,4,10,12,1,0,0,0,1,16,25,12,22,21,9,84,90,41,01898.pdf,44
0369.HK,5,5,81,7,4,0,4,1,1,0,0,9,1,3,5,1,9,8,4,66,46,39,00369.pdf,44
0956.HK,26,22,77,25,8,31,14,4,22,0,0,0,22,8,17,4,27,24,8,70,65,44,00956.pdf,44
6198.HK,26,20,80,26,8,3,10,6,8,0,0,4,8,13,20,6,36,22,8,74,63,38,06198.pdf,44
1070.HK,11,8,82,10,5,1,6,3,8,0,0,23,8,4,15,3,16,12,5,73,64,39,01070.pdf,44
0003.HK,24,30,63,36,13,18,29,11,11,0,0,0,11,18,31,11,33,32,13,61,42,42,00003.pdf,44
3788.HK,16,20,70,23,7,3,11,2,3,0,0,0,3,12,29,2,29,20,7,61,45,44,03788.pdf,44
0173.HK,5,4,81,7,3,1,3,1,4,0,0,0,4,4,4,1,9,8,3,69,44,34,00173.pdf,44
0902.HK,35,30,74,34,12,31,29,1,3,0,0,0,3,16,34,1,27,27,12,70,65,44,00902.pdf,44
3328.HK,29,29,70,32,15,6,11,6,9,0,0,0,9,8,10,6,32,30,15,65,57,45,03328.pdf,44
0239.HK,4,8,75,8,4,4,6,1,6,0,0,0,6,3,6,1,9,8,4,47,35,55,00239.pdf,44
1083.HK,22,15,82,24,8,9,13,8,11,66,66,0,11,6,17,8,20,21,8,76,56,32,01083.pdf,44
6899.HK,2,3,80,5,1,0,2,0,8,0,0,0,8,2,3,0,12,4,1,60,23,33,06899.pdf,44
1866.HK,18,13,82,27,5,9,11,2,1,0,0,0,1,20,21,2,23,21,5,76,41,24,01866.pdf,44
0103.HK,9,16,68,22,7,2,14,1,4,0,0,0,4,19,15,1,24,14,7,58,25,37,00103.pdf,44
0588.HK,8,7,81,10,2,2,3,0,1,0,0,0,1,4,4,0,9,6,2,72,49,34,00588.pdf,44
8310.HK,2,3,81,5,1,0,0,0,0,0,0,0,0,7,3,0,6,4,1,62,34,36,08310.pdf,44
1127.HK,4,4,82,4,3,1,4,1,3,0,0,0,3,7,4,1,7,5,3,66,58,45,01127.pdf,44
0941.HK,35,41,57,44,28,12,22,10,33,0,0,0,33,17,18,10,42,41,28,60,49,47,00941.pdf,44
0888.HK,5,7,78,9,4,3,6,2,6,0,0,4,6,2,5,2,8,6,4,61,36,39,00888.pdf,44
1972.HK,28,33,62,45,20,16,31,34,8,33,33,19,8,15,17,34,33,33,20,64,39,37,01972.pdf,44
1816.HK,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,01816.pdf,44
0929.HK,2,4,81,3,2,2,3,1,0,0,0,0,0,2,4,1,4,3,2,52,50,57,00929.pdf,44
0831.HK,4,3,83,4,2,1,3,2,8,33,33,4,8,1,4,2,5,4,2,74,53,34,00831.pdf,44
6116.HK,10,10,79,11,5,3,6,5,0,0,0,0,0,4,9,5,15,10,5,67,59,44,06116.pdf,44
1361.HK,5,7,78,7,4,1,6,1,1,0,0,0,1,8,6,1,9,6,4,57,51,52,01361.pdf,44
8187.HK,3,6,77,5,3,2,2,1,0,0,0,0,0,6,5,1,8,5,3,45,41,61,08187.pdf,44
8007.HK,3,5,78,10,3,1,3,0,0,0,0,0,0,8,6,0,6,6,3,63,21,29,08007.pdf,44
2638.HK,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,22,02638.pdf,44
0317.HK,21,17,79,21,10,9,13,6,0,33,33,14,0,10,19,6,24,20,10,72,62,40,00317.pdf,44
1171.HK,50,36,79,45,13,6,12,13,8,0,0,23,8,32,39,13,43,43,13,75,68,40,01171.pdf,44
0045.HK,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,00045.pdf,44
3988.HK,22,19,77,30,15,4,7,5,14,0,0,4,14,14,8,5,28,25,15,72,46,32,03988.pdf,44
0576.HK,3,4,81,4,1,0,1,0,0,0,0,0,0,2,6,0,6,4,1,61,47,44,00576.pdf,44
1988.HK,7,9,78,9,4,1,2,0,3,0,0,0,3,2,5,0,10,8,4,62,50,46,01988.pdf,44
3993.HK,16,12,81,16,6,1,7,1,8,0,0,0,8,12,16,1,20,16,6,74,60,37,03993.pdf,44
3958.HK,9,11,77,13,8,4,6,4,0,0,0,0,0,4,8,4,17,13,8,62,44,42,03958.pdf,44
1398.HK,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,01398.pdf,44
6818.HK,34,20,87,29,13,3,5,5,40,0,0,0,40,14,7,5,25,25,13,82,71,34,06818.pdf,44
1055.HK,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,01055.pdf,44
1368.HK,11,8,82,14,4,1,4,0,4,0,0,0,4,10,7,0,8,13,4,74,50,31,01368.pdf,44
0857.HK,47,41,69,46,29,41,40,5,0,0,0,9,0,22,41,5,40,41,29,69,62,44,00857.pdf,44
6178.HK,11,13,75,19,2,1,3,1,6,0,0,0,6,6,4,1,19,13,2,65,35,33,06178.pdf,44
6837.HK,19,15,79,19,6,1,1,2,9,0,0,4,9,11,3,2,23,16,6,71,61,40,06837.pdf,44
0939.HK,19,23,68,27,17,8,11,4,30,33,33,0,30,14,14,4,26,27,17,61,45,44,00939.pdf,44
2208.HK,40,15,100,24,7,32,15,7,6,0,0,9,6,12,10,7,25,23,7,97,100,31,02208.pdf,44
0525.HK,8,9,79,12,0,0,2,4,4,0,0,14,4,5,6,4,13,11,0,66,45,38,00525.pdf,44
1071.HK,23,11,90,19,6,12,12,4,4,0,0,4,4,8,17,4,14,17,6,88,74,28,01071.pdf,44
1211.HK,17,18,74,20,6,15,11,7,4,0,0,0,4,8,12,7,16,19,6,64,54,46,01211.pdf,44
1288.HK,51,46,65,62,29,9,12,7,16,33,33,4,16,26,16,7,62,57,29,69,50,37,01288.pdf,44
1618.HK,36,17,93,36,5,6,4,3,3,0,0,0,3,8,7,3,24,24,5,85,61,24,01618.pdf,44
1033.HK,6,7,79,6,1,0,1,1,6,0,0,0,6,6,8,1,9,7,1,58,60,55,01033.pdf,44
1302.HK,5,7,78,7,3,2,5,2,0,0,0,0,0,10,8,2,8,7,3,55,41,49,01302.pdf,44
0819.HK,13,5,88,11,3,4,4,2,11,0,0,0,11,4,4,2,14,11,3,89,72,25,00819.pdf,44
0386.HK,24,19,80,22,17,11,15,8,3,0,0,0,3,9,11,8,14,16,17,73,69,43,00386.pdf,44
3968.HK,39,37,67,50,21,4,10,10,41,0,0,14,41,21,14,10,62,51,21,68,49,38,03968.pdf,44
1776.HK,14,14,77,19,9,1,4,5,25,33,33,4,25,13,5,5,22,18,9,68,45,36,01776.pdf,44
2333.HK,10,7,83,9,6,1,4,1,1,0,0,4,1,6,8,1,10,9,6,76,66,38,02333.pdf,44
2628.HK,20,18,76,21,9,1,2,4,6,0,0,9,6,13,10,4,27,22,9,67,58,44,02628.pdf,44
0763.HK,35,35,65,41,14,10,12,8,12,0,0,19,12,23,17,8,43,40,14,65,53,43,00763.pdf,44
1299.HK,9,8,80,10,3,5,5,2,0,33,33,9,0,5,2,2,15,13,3,69,56,41,01299.pdf,44
0914.HK,10,8,81,10,3,5,7,3,8,0,0,0,8,8,9,3,11,9,3,72,62,40,00914.pdf,44
2318.HK,36,38,63,34,8,8,10,3,38,100,100,23,38,18,10,3,34,37,8,60,65,56,02318.pdf,44
0998.HK,46,39,71,55,15,7,11,10,20,0,0,9,20,16,14,10,49,45,15,71,52,35,00998.pdf,44
0388.HK,12,17,71,32,7,5,11,4,20,33,33,0,20,20,8,4,23,36,7,66,24,26,00388.pdf,44
1088.HK,30,30,69,36,15,15,18,7,1,33,33,0,1,16,25,7,27,27,15,66,52,42,01088.pdf,44
2386.HK,22,25,68,26,10,3,13,3,1,0,0,0,1,20,28,3,30,26,10,61,52,47,02386.pdf,44
0548.HK,6,5,81,14,1,0,1,0,0,0,0,0,0,4,6,0,10,8,1,73,27,20,00548.pdf,44
0338.HK,28,17,86,25,9,3,14,10,1,0,0,23,1,14,29,10,28,22,9,81,70,34,00338.pdf,44
0991.HK,20,14,82,19,6,7,10,4,0,0,0,4,0,3,7,4,12,12,6,76,67,38,00991.pdf,44
0874.HK,14,11,82,13,5,2,6,2,8,66,66,0,8,11,7,2,17,14,5,74,66,40,00874.pdf,44
2799.HK,51,59,46,64,28,6,9,13,35,0,0,19,35,22,14,13,70,71,28,61,49,46,02799.pdf,44
2343.HK,16,12,81,18,4,2,9,3,1,0,0,4,1,4,14,3,17,18,4,73,53,34,02343.pdf,44
0008.HK,11,13,75,15,6,6,10,1,8,0,0,0,8,6,7,1,15,18,6,61,47,45,00008.pdf,44
6823.HK,10,11,78,13,6,6,10,1,8,0,0,0,8,5,7,1,15,14,6,65,52,43,06823.pdf,44
0016.HK,21,20,75,31,10,4,10,11,22,0,0,0,22,14,13,11,27,43,10,70,42,32,00016.pdf,44
0315.HK,2,3,81,3,1,1,1,0,0,0,0,0,0,1,4,0,6,3,1,58,41,46,00315.pdf,44
1079.HK,7,9,77,8,6,1,5,1,0,0,0,0,0,4,15,1,8,9,6,55,54,56,01079.pdf,44
0659.HK,12,10,80,13,5,3,9,6,4,0,0,0,4,5,7,6,18,15,5,70,56,39,00659.pdf,44
0825.HK,17,16,76,22,5,5,12,14,19,0,0,4,19,12,7,14,19,21,5,68,47,37,00825.pdf,44
3998.HK,11,13,76,15,6,2,10,3,8,0,0,0,8,15,15,3,20,13,6,63,48,43,03998.pdf,44
0225.HK,3,7,76,6,6,3,5,0,0,0,0,0,0,2,8,0,7,6,6,41,32,60,00225.pdf,44
2309.HK,3,4,81,7,3,2,4,0,1,0,0,0,1,2,4,0,6,4,3,68,30,28,02309.pdf,44
0333.HK,12,12,78,15,8,4,13,8,0,0,0,9,0,10,8,8,15,13,8,67,50,40,00333.pdf,44
0331.HK,6,6,81,8,4,5,5,1,3,0,0,0,3,2,7,1,15,8,4,69,51,37,00331.pdf,44
8093.HK,2,3,82,3,1,1,2,1,3,33,33,4,3,1,3,1,8,3,1,60,50,48,08093.pdf,44
0862.HK,1,1,82,1,0,0,2,0,0,0,0,0,0,2,1,0,5,2,0,57,41,46,00862.pdf,44
2698.HK,17,14,79,19,6,2,11,2,3,0,0,9,3,12,21,2,23,17,6,71,54,37,02698.pdf,44
0737.HK,6,9,76,10,3,5,6,4,0,0,0,0,0,3,7,4,10,9,3,56,37,46,00737.pdf,44
8427.HK,3,5,79,7,3,3,4,1,4,0,0,0,4,8,5,1,7,4,3,59,28,37,08427.pdf,44
1221.HK,9,9,78,15,7,4,8,2,6,0,0,0,6,5,8,2,10,15,7,68,37,31,01221.pdf,44
0247.HK,13,12,79,25,9,4,11,4,4,0,0,0,4,6,11,4,12,23,9,73,31,23,00247.pdf,44
0083.HK,13,12,79,25,9,4,11,3,4,0,0,0,4,6,11,3,12,23,9,73,31,23,00083.pdf,44
0391.HK,0,2,81,8,1,1,1,0,0,0,0,4,0,1,1,0,2,4,1,67,5,16,00391.pdf,44
0841.HK,2,2,82,3,1,0,1,0,0,0,0,0,0,1,2,0,5,4,1,61,46,45,00841.pdf,44
0638.HK,5,4,82,5,3,2,5,0,1,0,0,0,1,2,5,0,5,5,3,70,56,40,00638.pdf,44
1229.HK,4,8,76,8,3,6,6,2,0,33,33,0,0,7,6,2,7,9,3,50,36,52,01229.pdf,44
1315.HK,2,5,78,6,2,0,5,1,3,0,0,0,3,3,5,1,8,6,2,52,27,45,01315.pdf,44
0475.HK,3,5,79,5,2,5,4,2,0,0,0,0,0,4,3,2,5,3,2,52,42,53,00475.pdf,44
1566.HK,4,7,77,8,2,1,3,1,3,0,0,0,3,6,5,1,9,7,2,56,35,45,01566.pdf,44
0226.HK,5,7,79,8,4,2,7,2,3,0,0,4,3,3,7,2,7,6,4,61,42,43,00226.pdf,44
0156.HK,5,6,80,8,4,2,6,2,3,0,0,4,3,3,7,2,6,6,4,63,42,40,00156.pdf,44
1348.HK,2,3,81,4,1,1,2,1,1,0,0,0,1,8,3,1,6,4,1,64,32,33,01348.pdf,44
0655.HK,1,3,80,3,1,1,2,2,0,0,0,0,0,2,2,2,5,3,1,54,31,44,00655.pdf,44
1195.HK,1,2,81,1,1,1,1,0,0,0,0,0,0,2,1,0,2,1,1,44,37,59,01195.pdf,44
0412.HK,2,2,83,1,0,1,1,0,1,33,33,0,1,1,0,0,5,2,0,61,68,56,00412.pdf,44
0375.HK,2,3,81,3,3,3,5,0,1,0,0,0,1,5,4,0,4,3,3,55,35,45,00375.pdf,44
0294.HK,3,4,80,4,2,2,4,0,3,0,0,0,3,4,4,0,4,3,2,57,38,45,00294.pdf,44
0259.HK,3,3,81,5,3,2,5,0,0,0,0,0,0,9,5,0,7,5,3,65,36,34,00259.pdf,44
0216.HK,3,3,81,5,3,2,4,0,1,0,0,0,1,6,5,0,8,5,3,65,39,36,00216.pdf,44
0160.HK,3,3,82,4,2,1,3,0,0,0,0,0,0,6,4,0,7,4,2,67,44,37,00160.pdf,44
0627.HK,2,3,82,2,2,1,1,0,0,0,0,0,0,5,2,0,5,3,2,59,64,56,00627.pdf,44
1443.HK,9,10,77,11,5,8,8,6,9,0,0,0,9,12,10,6,17,11,5,63,52,46,01443.pdf,44
8021.HK,4,5,80,5,2,2,3,2,4,0,0,0,4,4,4,2,10,5,2,58,57,53,08021.pdf,44
0040.HK,3,7,76,6,4,2,7,1,1,0,0,0,1,3,8,1,5,7,4,45,34,57,00040.pdf,44
1662.HK,4,7,77,8,3,1,4,2,4,0,0,4,4,5,7,2,8,6,3,52,30,46,01662.pdf,44
0896.HK,6,7,80,13,4,1,4,0,1,0,0,4,1,5,6,0,13,11,4,69,31,27,00896.pdf,44
0985.HK,2,2,82,2,0,0,1,0,0,0,0,0,0,2,2,0,4,2,0,60,49,47,00985.pdf,44
0332.HK,4,7,78,7,4,7,6,3,1,0,0,4,1,5,8,3,8,6,4,54,41,50,00332.pdf,44
0126.HK,3,3,82,4,1,0,2,0,6,0,0,0,6,4,5,0,7,5,1,63,54,46,00126.pdf,44
1627.HK,6,7,78,7,6,2,5,2,0,0,0,0,0,2,11,2,8,7,6,57,51,51,01627.pdf,44
0919.HK,3,6,78,8,2,1,1,2,0,0,0,0,0,7,4,2,10,6,2,58,29,39,00919.pdf,44
1142.HK,4,4,81,4,1,0,2,1,0,0,0,0,0,6,5,1,9,4,1,60,55,50,01142.pdf,44
0855.HK,6,9,77,11,4,7,6,0,1,0,0,19,1,22,6,0,12,12,4,61,35,39,00855.pdf,44
1660.HK,4,4,81,5,3,2,3,1,4,0,0,0,4,4,5,1,6,3,3,64,49,43,01660.pdf,44
0276.HK,5,8,77,11,7,5,8,2,1,0,0,0,1,5,12,2,12,12,7,60,30,37,00276.pdf,44
1047.HK,5,4,82,5,3,0,5,0,0,0,0,0,0,8,8,0,8,6,3,67,57,43,01047.pdf,44
1001.HK,4,4,81,5,3,1,3,0,6,33,33,4,6,4,5,0,5,5,3,62,55,48,01001.pdf,44
0973.HK,15,10,83,18,13,8,16,0,3,0,0,0,3,3,9,0,9,14,13,77,52,28,00973.pdf,44
0280.HK,2,5,78,5,3,11,7,0,0,0,0,0,0,3,4,0,7,5,3,48,27,50,00280.pdf,44
0057.HK,6,4,82,8,5,1,6,0,0,0,0,4,0,9,7,0,7,6,5,74,44,28,00057.pdf,44
0918.HK,6,6,80,6,3,3,4,3,0,0,0,4,0,5,4,3,9,5,3,60,56,51,00918.pdf,44
2368.HK,4,6,78,7,4,1,7,1,0,0,0,0,0,6,7,1,10,6,4,54,38,48,02368.pdf,44
0252.HK,2,3,81,3,0,0,1,0,3,0,0,0,3,3,1,0,5,3,0,54,47,53,00252.pdf,44
0384.HK,15,20,68,21,8,11,11,10,4,33,33,0,4,13,20,10,23,20,8,57,44,48,00384.pdf,44
0959.HK,3,5,79,4,2,3,4,2,3,0,0,0,3,3,3,2,3,4,2,49,43,57,00959.pdf,44
1123.HK,3,3,82,5,2,0,3,0,8,0,0,0,8,2,2,0,6,4,2,69,47,36,01123.pdf,44
0321.HK,8,7,81,15,5,3,9,1,9,0,0,0,9,6,7,1,7,11,5,73,34,23,00321.pdf,44
8347.HK,5,6,79,6,1,1,2,2,3,0,0,0,3,4,3,2,12,8,1,55,48,53,08347.pdf,44
8299.HK,3,4,81,5,2,0,4,0,0,0,0,4,0,2,4,0,5,4,2,64,36,36,08299.pdf,44
0674.HK,5,6,80,7,1,0,2,2,0,0,0,0,0,5,3,2,8,5,1,62,43,41,00674.pdf,44
8300.HK,4,6,78,6,2,2,4,1,1,0,0,0,1,8,6,1,11,6,2,55,36,46,08300.pdf,44
1466.HK,3,6,78,5,3,0,2,2,0,0,0,0,0,4,5,2,5,6,3,48,41,57,01466.pdf,44
1830.HK,2,2,82,3,1,1,1,1,1,0,0,0,1,5,2,1,6,3,1,68,43,35,01830.pdf,44
0224.HK,1,2,81,1,1,1,1,0,1,0,0,0,1,2,2,0,2,2,1,42,37,62,00224.pdf,44
8320.HK,9,8,80,10,2,3,8,12,6,0,0,0,6,5,5,12,14,9,2,69,59,42,08320.pdf,44
0213.HK,5,5,81,5,2,2,5,0,1,0,0,0,1,2,6,0,8,5,2,63,54,46,00213.pdf,44
0030.HK,4,6,79,6,2,1,3,2,0,0,0,0,0,4,4,2,8,6,2,56,40,47,00030.pdf,44
0684.HK,3,6,78,7,3,3,3,1,0,0,0,0,0,9,6,1,9,7,3,57,26,38,00684.pdf,44
0101.HK,34,46,49,48,13,13,29,43,1,0,0,4,1,18,18,43,35,33,13,57,43,47,00101.pdf,44
8326.HK,5,6,79,6,4,7,6,1,0,0,0,0,0,7,5,1,10,5,4,56,51,53,08326.pdf,44
8193.HK,2,4,80,4,3,1,2,2,0,0,0,0,0,4,4,2,7,4,3,55,44,51,08193.pdf,44
8072.HK,3,3,81,3,2,1,2,1,1,0,0,0,1,4,3,1,5,4,2,58,58,54,08072.pdf,44
1536.HK,3,5,78,7,4,4,3,0,1,33,33,0,1,5,8,0,7,5,4,57,26,38,01536.pdf,44
0464.HK,1,2,82,2,1,0,2,0,1,0,0,0,1,3,3,0,2,2,1,61,44,44,00464.pdf,44
8200.HK,5,7,78,6,2,1,3,1,0,0,0,0,0,6,5,1,12,6,2,51,48,57,08200.pdf,44
8319.HK,2,2,82,2,0,1,3,1,3,0,0,4,3,2,2,1,4,2,0,57,53,53,08319.pdf,44
8161.HK,3,5,79,4,2,2,3,1,1,0,0,0,1,4,3,1,6,5,2,47,41,58,08161.pdf,44
8220.HK,2,4,80,6,3,4,4,0,0,0,0,0,0,5,3,0,8,6,3,60,24,33,08220.pdf,44
0401.HK,2,3,81,3,1,0,2,1,1,0,0,0,1,3,3,1,5,4,1,57,48,50,00401.pdf,44
8277.HK,3,5,78,5,2,0,1,1,1,0,0,0,1,5,5,1,8,5,2,46,40,59,08277.pdf,44
8069.HK,4,4,81,5,1,0,1,0,0,0,0,0,0,2,3,0,8,4,1,62,51,46,08069.pdf,44
0223.HK,3,6,77,8,4,6,5,1,0,0,0,0,0,8,6,1,9,6,4,56,25,40,00223.pdf,44
0130.HK,4,4,81,4,2,3,4,2,6,0,0,4,6,3,4,2,7,4,2,61,50,46,00130.pdf,44
2668.HK,5,4,81,5,3,2,2,1,3,0,0,0,3,8,3,1,7,5,3,64,63,49,02668.pdf,44
0403.HK,2,4,79,4,3,1,3,0,4,0,0,0,4,3,4,0,3,3,3,47,34,54,00403.pdf,44
1733.HK,5,4,83,6,1,0,3,0,1,0,0,4,1,4,7,0,5,4,1,74,53,33,01733.pdf,44
1633.HK,1,2,81,2,1,0,2,0,0,0,0,0,0,1,1,0,2,1,1,55,36,46,01633.pdf,44
8269.HK,2,4,79,4,1,0,2,0,1,0,0,0,1,9,3,0,6,4,1,49,39,55,08269.pdf,44
1667.HK,3,6,78,6,2,0,2,0,1,0,0,0,1,4,13,0,11,4,2,51,35,50,01667.pdf,44
8295.HK,2,2,82,3,1,0,2,0,0,0,0,0,0,1,3,0,4,2,1,59,39,43,08295.pdf,44
1559.HK,2,4,80,5,1,1,3,0,0,0,0,0,0,4,5,0,8,4,1,59,32,40,01559.pdf,44
1105.HK,5,4,82,10,0,0,0,0,0,0,0,0,0,7,0,0,1,2,0,73,32,23,01105.pdf,44
1271.HK,1,3,81,4,1,1,2,0,0,0,0,0,0,3,3,0,5,2,1,58,26,38,01271.pdf,44
0336.HK,5,7,79,9,3,3,5,2,3,0,0,0,3,6,5,2,8,5,3,61,39,40,00336.pdf,44
8023.HK,6,6,81,6,5,2,3,1,1,0,0,0,1,2,7,1,11,6,5,67,63,47,08023.pdf,44
0052.HK,8,4,85,10,2,0,5,2,1,0,0,0,1,2,8,2,8,8,2,82,50,22,00052.pdf,44
2138.HK,3,2,83,3,1,0,1,1,3,0,0,0,3,1,2,1,4,4,1,74,63,38,02138.pdf,44
0738.HK,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,00738.pdf,44
2382.HK,17,11,83,31,0,0,0,0,1,0,0,0,1,18,0,0,4,5,0,78,34,18,02382.pdf,44
0992.HK,41,46,56,57,30,24,59,16,11,0,0,4,11,20,29,16,39,43,30,64,44,40,00992.pdf,44
1245.HK,3,3,82,6,3,2,2,0,4,0,0,0,4,4,2,0,6,7,3,69,32,27,01245.pdf,44
8356.HK,4,5,80,7,2,0,3,2,1,0,0,0,1,6,4,2,6,5,2,63,35,36,08356.pdf,44
