file_name,positive,negative,net_value,total_words,business,cc_words,environment_word,gen_word,philanthrophy,product,sh_value_value,value_cr_value,labor_relation_value,labor_cost_value,health_value,evaluation_value,demo_value,diversity_value,attract_value,net_ratio,posi_ratio,nega_ratio,name,year
0063.HK,7,11,74,9,7,4,10,1,0,0,0,0,0,4,12,1,14,12,7,49,46,58,00063.pdf,100
2370.HK,5,9,76,10,5,4,6,3,1,0,0,0,1,4,7,3,13,9,5,55,33,45,02370.pdf,100
3322.HK,7,16,68,14,8,5,12,2,0,0,0,0,0,8,12,2,15,13,8,46,33,55,03322.pdf,100
2146.HK,10,17,68,17,7,5,10,2,3,0,0,0,3,7,14,2,21,19,7,51,38,51,02146.pdf,100
8333.HK,3,7,76,6,1,0,3,1,3,0,0,4,3,7,4,1,9,4,1,41,32,61,08333.pdf,100
0762.HK,72,40,93,61,10,8,13,12,33,0,0,33,33,20,16,12,53,45,10,83,73,33,00762.pdf,100
6622.HK,7,13,70,16,8,6,12,2,1,0,0,0,1,10,11,2,15,15,8,55,26,41,06622.pdf,100
9616.HK,21,20,74,27,12,17,14,2,14,0,0,9,14,19,19,2,33,33,12,68,48,37,09616.pdf,100
1916.HK,20,29,60,33,10,6,12,4,0,0,0,0,0,11,11,4,24,23,10,57,37,44,01916.pdf,100
8178.HK,6,13,71,12,7,14,14,1,1,0,0,4,1,11,9,1,22,14,7,47,32,54,08178.pdf,100
6618.HK,25,27,67,32,8,6,12,3,8,0,0,4,8,17,14,3,38,48,8,63,47,43,06618.pdf,100
1194.HK,9,12,74,17,9,11,14,3,1,0,0,0,1,10,10,3,13,11,9,62,34,37,01194.pdf,100
1057.HK,7,16,67,14,6,5,12,0,3,0,0,0,3,6,18,0,15,14,6,45,33,56,01057.pdf,100
1385.HK,7,9,77,9,4,9,6,3,8,0,0,0,8,7,7,3,13,10,4,57,53,53,01385.pdf,100
0732.HK,8,15,69,17,10,10,13,2,1,0,0,0,1,8,12,2,9,13,10,54,29,44,00732.pdf,100
0663.HK,8,15,70,19,9,12,13,2,1,0,0,0,1,10,10,2,12,13,9,57,28,39,00663.pdf,100
0683.HK,43,50,52,61,26,23,41,31,29,0,0,4,29,28,27,31,52,65,26,63,44,41,00683.pdf,100
3309.HK,6,14,69,15,7,7,8,2,0,0,0,0,0,3,9,2,11,10,7,50,25,47,03309.pdf,100
1269.HK,18,27,62,35,12,6,22,8,8,0,0,9,8,21,25,8,33,29,12,60,32,38,01269.pdf,100
2013.HK,13,13,78,16,6,5,8,1,1,33,33,9,1,11,10,1,23,13,6,67,53,41,02013.pdf,100
0124.HK,15,17,73,20,9,11,11,4,3,0,0,4,3,8,16,4,23,16,9,63,46,42,00124.pdf,100
8416.HK,7,11,74,11,6,10,8,2,4,0,0,0,4,7,8,2,19,12,6,54,43,51,08416.pdf,100
2319.HK,41,39,67,48,33,37,44,11,19,0,0,4,19,16,24,11,35,50,33,68,53,40,02319.pdf,100
6136.HK,21,20,74,27,15,17,20,4,1,0,0,4,1,38,24,4,23,25,15,68,47,37,06136.pdf,100
2668.HK,5,13,70,10,6,1,9,2,0,0,0,4,0,12,10,2,15,10,6,39,35,65,02668.pdf,100
0175.HK,53,69,34,73,51,70,67,10,61,0,0,4,61,42,55,10,74,67,51,58,45,48,00175.pdf,100
3668.HK,26,27,69,30,10,10,23,1,0,0,0,9,0,13,12,1,19,29,10,64,54,45,03668.pdf,100
6098.HK,38,35,69,45,10,11,12,6,6,0,0,4,6,22,26,6,55,50,10,69,52,39,06098.pdf,100
0200.HK,35,38,62,40,18,10,32,18,1,0,0,0,1,12,20,18,22,34,18,62,53,47,00200.pdf,100
3718.HK,36,26,80,38,25,8,31,4,4,0,0,4,4,20,50,4,39,38,25,76,58,34,03718.pdf,100
3913.HK,21,22,71,26,12,10,14,4,6,0,0,0,6,15,20,4,33,27,12,64,48,43,03913.pdf,100
1889.HK,6,11,72,13,8,3,9,2,0,0,0,0,0,6,14,2,14,10,8,54,28,43,01889.pdf,100
1134.HK,8,16,68,16,9,5,13,2,0,0,0,0,0,11,16,2,19,15,9,50,33,50,01134.pdf,100
0288.HK,27,32,63,34,18,25,30,6,3,0,0,0,3,6,32,6,24,32,18,60,48,46,00288.pdf,100
0334.HK,18,28,61,25,15,11,19,7,1,0,0,4,1,9,33,7,28,21,15,51,46,56,00334.pdf,100
2558.HK,22,25,68,31,7,6,10,3,11,0,0,0,11,9,12,3,29,24,7,63,44,41,02558.pdf,100
2111.HK,5,7,78,9,3,5,5,1,4,0,0,0,4,6,5,1,7,5,3,61,36,39,02111.pdf,100
0658.HK,24,24,71,26,14,14,23,6,1,0,0,0,1,17,26,6,30,24,14,64,57,47,00658.pdf,100
1792.HK,4,11,72,8,5,2,6,2,0,0,0,0,0,5,8,2,12,8,5,38,34,64,01792.pdf,100
1351.HK,7,8,78,7,2,1,4,2,0,0,0,0,0,5,4,2,9,5,2,57,54,53,01351.pdf,100
1458.HK,22,27,66,28,15,22,22,4,4,0,0,14,4,22,24,4,22,25,15,60,49,47,01458.pdf,100
1266.HK,13,19,68,19,9,12,18,2,8,0,0,0,8,13,19,2,20,16,9,55,44,51,01266.pdf,100
2066.HK,30,22,80,29,8,8,10,6,4,0,0,9,4,10,11,6,36,28,8,75,63,38,02066.pdf,100
1272.HK,19,21,72,23,11,10,22,3,1,0,0,0,1,6,23,3,21,15,11,63,52,46,01272.pdf,100
6100.HK,15,19,69,23,5,3,6,2,0,0,0,4,0,18,11,2,29,21,5,60,40,42,06100.pdf,100
0606.HK,7,14,70,16,8,12,12,3,0,0,0,0,0,7,10,3,15,11,8,54,27,42,00606.pdf,100
1966.HK,13,17,72,24,8,10,11,4,9,0,0,9,9,9,11,4,21,14,8,64,35,35,01966.pdf,100
0753.HK,34,24,81,41,11,8,19,8,4,0,0,0,4,11,20,8,35,34,11,76,51,29,00753.pdf,100
1252.HK,9,13,73,15,9,11,12,2,1,0,0,0,1,9,14,2,14,11,9,57,39,45,01252.pdf,100
9983.HK,29,33,64,47,12,11,14,4,25,0,0,4,25,17,20,4,44,41,12,65,38,35,09983.pdf,100
2127.HK,9,21,61,15,11,5,11,3,1,0,0,4,1,14,17,3,19,13,11,35,35,69,02127.pdf,100
1762.HK,6,11,73,13,6,3,7,1,0,0,0,0,0,8,6,1,14,10,6,56,29,42,01762.pdf,100
0557.HK,8,13,72,11,9,8,13,2,0,0,0,0,0,6,10,2,15,14,9,48,44,58,00557.pdf,100
1572.HK,3,6,77,5,3,1,4,1,0,0,0,0,0,4,5,1,7,6,3,44,38,60,01572.pdf,100
2101.HK,10,13,73,14,7,8,12,3,3,0,0,9,3,10,9,3,23,13,7,57,46,50,02101.pdf,100
9638.HK,30,28,71,45,11,5,21,9,0,0,0,4,0,12,22,9,22,31,11,70,41,31,09638.pdf,100
1399.HK,13,24,62,30,14,8,17,4,1,0,0,9,1,9,23,4,26,23,14,57,28,39,01399.pdf,100
6078.HK,20,26,65,32,11,9,21,6,3,0,0,0,3,17,19,6,34,37,11,61,38,40,06078.pdf,100
0297.HK,17,28,59,24,16,11,22,3,3,0,0,0,3,10,32,3,26,22,16,48,43,58,00297.pdf,100
0408.HK,7,13,71,17,7,7,8,3,0,0,0,4,0,5,11,3,10,10,7,57,27,39,00408.pdf,100
0568.HK,15,16,74,18,10,7,17,4,3,0,0,0,3,5,17,4,19,15,10,63,51,45,00568.pdf,100
0895.HK,20,24,68,35,19,7,32,3,4,0,0,0,4,16,43,3,30,23,19,65,36,35,00895.pdf,100
3658.HK,16,21,68,22,11,15,13,6,9,0,0,0,9,14,15,6,32,21,11,58,46,48,03658.pdf,100
2669.HK,17,38,44,33,19,19,27,15,3,0,0,0,3,17,30,15,32,36,19,43,32,58,02669.pdf,100
8027.HK,4,8,76,7,4,7,8,0,0,0,0,0,0,7,8,0,10,6,4,47,39,57,08027.pdf,100
2381.HK,9,20,64,15,10,4,13,4,1,0,0,4,1,14,20,4,20,13,10,39,38,66,02381.pdf,100
1950.HK,5,11,72,11,6,9,13,0,1,0,0,0,1,9,18,0,17,10,6,48,27,50,01950.pdf,100
1203.HK,13,23,62,21,15,14,22,2,1,0,0,0,1,24,33,2,24,15,15,49,38,55,01203.pdf,100
6913.HK,8,16,68,15,7,8,9,3,4,0,0,0,4,12,14,3,17,18,7,48,35,54,06913.pdf,100
0265.HK,9,19,64,17,7,2,9,4,3,0,0,4,3,13,12,4,13,17,7,45,33,57,00265.pdf,100
1803.HK,12,15,73,21,8,9,10,4,4,0,0,0,4,11,12,4,21,15,8,64,36,36,01803.pdf,100
2088.HK,8,15,70,12,5,4,7,2,3,0,0,0,3,7,12,2,20,10,5,46,44,61,02088.pdf,100
1527.HK,6,15,67,15,8,6,11,3,0,0,0,0,0,13,16,3,16,11,8,47,25,50,01527.pdf,100
1439.HK,10,15,71,16,6,3,12,8,0,0,0,0,0,11,10,8,16,14,6,55,37,47,01439.pdf,100
1853.HK,11,13,75,14,7,5,13,3,1,0,0,0,1,9,13,3,20,13,7,61,48,45,01853.pdf,100
0326.HK,8,13,72,13,5,4,7,3,0,0,0,4,0,6,8,3,14,10,5,52,37,51,00326.pdf,100
8283.HK,2,4,79,4,3,1,2,1,0,0,0,0,0,3,6,1,4,3,3,44,35,58,08283.pdf,100
1811.HK,23,38,51,34,17,34,30,6,17,0,0,14,17,15,31,6,31,26,17,51,42,55,01811.pdf,100
1895.HK,5,7,77,20,4,6,6,0,3,0,0,4,3,7,6,0,12,9,4,69,16,18,01895.pdf,100
0579.HK,19,23,68,23,12,17,20,1,1,0,0,0,1,9,24,1,22,22,12,58,52,51,00579.pdf,100
0393.HK,9,12,75,13,5,6,6,3,1,0,0,0,1,4,6,3,13,12,5,59,42,45,00393.pdf,100
1681.HK,21,31,58,30,9,5,15,4,4,0,0,9,4,12,21,4,30,28,9,53,43,52,01681.pdf,100
0081.HK,11,16,71,16,8,19,16,8,1,33,33,4,1,13,10,8,18,13,8,56,44,50,00081.pdf,100
1959.HK,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,01959.pdf,100
0258.HK,3,6,78,7,2,3,4,0,3,0,0,0,3,4,3,0,11,6,2,54,27,43,00258.pdf,100
2289.HK,8,16,68,16,7,11,9,2,6,0,0,0,6,6,13,2,17,11,7,50,31,49,02289.pdf,100
0227.HK,10,16,70,14,9,3,11,2,0,0,0,0,0,7,15,2,18,13,9,50,43,56,00227.pdf,100
8377.HK,7,10,76,12,4,4,8,3,0,0,0,0,0,6,7,3,12,8,4,59,35,41,08377.pdf,100
0106.HK,35,35,66,53,25,51,43,10,3,0,0,9,3,17,21,10,35,36,25,68,41,33,00106.pdf,100
3828.HK,7,11,74,13,4,4,6,2,4,0,0,0,4,12,8,2,9,9,4,56,32,43,03828.pdf,100
0460.HK,33,40,58,48,13,9,17,5,14,0,0,4,14,23,36,5,39,36,13,62,43,41,00460.pdf,100
0865.HK,4,9,75,8,4,9,9,1,0,0,0,0,0,7,6,1,7,5,4,47,37,56,00865.pdf,100
6158.HK,26,21,78,43,10,17,13,4,1,0,0,4,1,11,15,4,26,28,10,74,38,25,06158.pdf,100
2885.HK,4,10,73,12,4,3,6,1,0,0,0,0,0,3,6,1,12,7,4,52,24,43,02885.pdf,100
2126.HK,23,24,70,30,10,7,12,3,3,0,0,0,3,12,21,3,26,28,10,65,47,40,02126.pdf,100
0420.HK,12,21,65,20,11,8,22,1,1,0,0,0,1,12,20,1,17,15,11,50,37,53,00420.pdf,100
1030.HK,40,30,78,47,19,29,20,8,8,0,0,4,8,22,25,8,33,37,19,75,53,32,01030.pdf,100
1072.HK,14,17,73,21,9,10,14,2,1,0,0,4,1,10,16,2,15,14,9,63,43,40,01072.pdf,100
3319.HK,41,32,76,43,17,12,17,5,25,33,33,0,25,18,22,5,50,50,17,73,60,38,03319.pdf,100
1745.HK,10,18,68,16,8,7,11,4,3,0,0,4,3,16,13,4,33,15,8,49,41,56,01745.pdf,100
6193.HK,5,11,72,9,5,2,7,1,0,0,0,0,0,10,9,1,11,9,5,42,37,61,06193.pdf,100
0482.HK,8,17,66,19,10,10,17,6,1,33,33,0,1,10,18,6,18,13,10,51,27,46,00482.pdf,100
1188.HK,8,16,68,15,9,5,12,0,0,0,0,0,0,12,12,0,17,11,9,48,35,53,01188.pdf,100
2878.HK,14,18,70,18,9,7,13,5,4,0,0,4,4,10,13,5,19,14,9,56,49,52,02878.pdf,100
1068.HK,14,24,62,23,10,7,13,1,1,0,0,4,1,19,22,1,20,19,10,50,39,53,01068.pdf,100
0023.HK,39,43,59,49,12,15,32,12,24,0,0,4,24,16,10,12,39,40,12,64,49,43,00023.pdf,100
8179.HK,3,5,79,5,3,2,5,1,0,0,0,0,0,3,4,1,9,6,3,52,35,48,08179.pdf,100
0978.HK,16,27,59,27,12,16,19,5,3,33,33,0,3,23,24,5,33,24,12,52,36,50,00978.pdf,100
0605.HK,8,16,67,13,6,5,8,3,0,0,0,0,0,11,10,3,18,10,6,42,39,63,00605.pdf,100
0311.HK,18,19,72,20,10,6,16,13,14,0,0,4,14,13,14,13,18,15,10,61,55,49,00311.pdf,100
0019.HK,38,49,49,57,28,24,60,19,4,0,0,4,4,21,24,19,34,52,28,60,41,43,00019.pdf,100
0893.HK,8,13,72,20,6,7,12,4,3,0,0,0,3,4,10,4,17,14,6,61,25,34,00893.pdf,100
0004.HK,19,32,56,34,15,13,30,17,4,0,0,0,4,10,19,17,30,37,15,54,35,47,00004.pdf,100
1818.HK,12,13,76,15,6,4,9,3,4,0,0,9,4,6,15,3,12,15,6,64,49,43,01818.pdf,100
8148.HK,4,7,77,8,3,2,4,1,0,0,0,0,0,6,4,1,11,6,3,54,31,44,08148.pdf,100
3808.HK,23,25,69,29,13,15,22,6,3,0,0,4,3,14,29,6,29,26,13,64,50,44,03808.pdf,100
8247.HK,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,15,0,08247.pdf,100
0380.HK,11,18,68,19,8,6,11,5,4,0,0,4,4,12,15,5,19,15,8,54,36,47,00380.pdf,100
1051.HK,4,6,79,5,4,3,5,1,3,0,0,0,3,2,4,1,8,5,4,51,46,57,01051.pdf,100
2099.HK,25,23,74,31,19,13,23,11,6,33,33,0,6,19,36,11,31,26,19,69,50,37,02099.pdf,100
2768.HK,9,16,69,15,10,12,11,6,0,0,0,9,0,13,13,6,22,14,10,51,37,51,02768.pdf,100
9939.HK,7,14,70,16,9,6,11,2,3,33,33,9,3,4,15,2,15,10,9,53,30,45,09939.pdf,100
0607.HK,15,17,72,22,11,15,17,6,4,0,0,0,4,12,16,6,20,21,11,63,42,40,00607.pdf,100
8495.HK,7,12,72,11,8,5,9,3,3,0,0,0,3,5,8,3,14,10,8,49,40,55,08495.pdf,100
1513.HK,63,100,0,100,35,28,48,3,19,0,0,0,19,45,70,3,82,77,35,53,39,50,01513.pdf,100
0048.HK,3,8,74,8,3,3,6,1,3,0,0,0,3,3,6,1,13,6,3,47,24,49,00048.pdf,100
0798.HK,56,36,85,62,20,26,31,24,4,0,0,14,4,23,24,24,52,53,20,79,56,29,00798.pdf,100
1321.HK,9,13,74,17,8,8,10,1,3,0,0,0,3,12,13,1,18,11,8,61,36,39,01321.pdf,100
0672.HK,7,15,69,16,7,7,9,1,3,0,0,0,3,12,12,1,18,11,7,52,27,45,00672.pdf,100
8418.HK,7,15,68,12,6,3,8,2,3,0,0,0,3,10,9,2,13,9,6,42,34,60,08418.pdf,100
0468.HK,26,18,83,22,12,13,24,11,4,0,0,4,4,11,14,11,20,20,12,77,73,40,00468.pdf,100
1451.HK,6,12,72,10,8,9,12,0,3,0,0,0,3,8,13,0,13,10,8,45,38,59,01451.pdf,100
1387.HK,6,7,79,9,3,2,4,2,3,0,0,0,3,5,6,2,10,7,3,65,39,36,01387.pdf,100
3395.HK,7,16,67,11,6,7,11,0,0,0,0,4,0,10,12,0,17,9,6,35,38,70,03395.pdf,100
8373.HK,5,10,74,10,6,5,8,1,0,0,0,4,0,11,12,1,13,6,6,49,33,51,08373.pdf,100
1571.HK,11,21,64,20,13,15,19,4,0,0,0,0,0,9,19,4,25,15,13,49,35,53,01571.pdf,100
1102.HK,4,8,75,10,2,0,4,0,0,0,0,0,0,8,5,0,13,6,2,52,25,44,01102.pdf,100
0829.HK,14,25,60,21,11,13,16,3,6,0,0,0,6,18,24,3,28,20,11,45,40,60,00829.pdf,100
6117.HK,16,18,73,25,8,6,10,2,0,0,0,0,0,13,23,2,27,18,8,65,40,36,06117.pdf,100
1738.HK,3,7,77,6,3,2,5,1,1,0,0,0,1,6,8,1,10,5,3,46,32,55,01738.pdf,100
3839.HK,6,14,69,15,8,9,10,0,1,0,0,0,1,7,10,0,10,8,8,50,25,46,03839.pdf,100
1665.HK,7,11,74,12,6,4,5,1,1,0,0,4,1,8,8,1,14,12,6,54,38,49,01665.pdf,100
0181.HK,5,10,74,7,7,6,9,3,1,0,0,0,1,7,8,3,9,8,7,42,43,65,00181.pdf,100
9990.HK,11,19,67,18,9,6,12,7,6,0,0,0,6,15,13,7,21,16,9,50,38,53,09990.pdf,100
0551.HK,34,42,54,49,28,39,34,10,8,0,0,0,8,43,49,10,61,50,28,61,43,43,00551.pdf,100
6628.HK,22,23,72,26,9,6,12,2,0,0,0,0,0,21,27,2,28,24,9,65,53,44,06628.pdf,100
1090.HK,11,15,72,17,10,12,13,3,4,0,0,0,4,14,11,3,20,16,10,59,41,45,01090.pdf,100
0168.HK,21,15,82,24,9,11,16,6,1,0,0,0,1,9,15,6,18,19,9,76,53,31,00168.pdf,100
0974.HK,12,17,69,15,12,16,16,4,1,0,0,4,1,11,13,4,14,13,12,50,50,59,00974.pdf,100
0253.HK,6,9,75,8,5,3,8,2,0,0,0,0,0,6,7,2,12,7,5,49,48,60,00253.pdf,100
2119.HK,10,13,74,21,9,4,12,5,1,0,0,0,1,4,14,5,17,16,9,64,30,33,02119.pdf,100
0219.HK,6,9,75,8,5,3,8,2,0,0,0,0,0,6,7,2,12,7,5,49,48,60,00219.pdf,100
0201.HK,6,9,75,8,5,3,8,2,0,0,0,0,0,6,7,2,12,7,5,49,47,59,00201.pdf,100
6838.HK,7,17,65,14,10,8,14,2,1,0,0,0,1,12,20,2,15,13,10,40,35,63,06838.pdf,100
1997.HK,20,33,55,35,11,15,27,16,9,0,0,4,9,14,17,16,29,37,11,54,36,47,01997.pdf,100
0184.HK,5,8,76,7,6,2,5,2,0,0,0,0,0,4,8,2,9,8,6,51,41,54,00184.pdf,100
0686.HK,20,24,68,35,17,25,24,4,0,0,0,4,0,24,31,4,28,24,17,65,35,34,00686.pdf,100
0603.HK,10,25,58,23,7,7,14,2,1,0,0,0,1,7,19,2,17,13,7,46,28,53,00603.pdf,100
2120.HK,9,16,70,17,8,15,12,3,1,0,0,4,1,10,11,3,21,23,8,54,36,47,02120.pdf,100
1371.HK,3,6,78,5,4,2,4,1,3,0,0,0,3,3,6,1,8,4,4,44,44,64,01371.pdf,100
0646.HK,3,7,76,6,6,6,8,1,1,0,0,0,1,5,7,1,8,7,6,46,35,56,00646.pdf,100
0489.HK,53,34,85,47,19,24,32,4,4,0,0,0,4,26,34,4,40,37,19,79,69,36,00489.pdf,100
1862.HK,14,20,68,17,6,9,8,2,9,0,0,9,9,12,10,2,21,16,6,52,49,56,01862.pdf,100
2276.HK,7,16,67,14,5,4,9,3,3,0,0,0,3,12,12,3,19,12,5,45,31,56,02276.pdf,100
6127.HK,12,15,72,15,8,9,12,3,4,0,0,0,4,16,14,3,17,13,8,56,49,51,06127.pdf,100
1817.HK,11,14,74,14,6,8,12,3,1,0,0,0,1,7,9,3,19,12,6,59,51,50,01817.pdf,100
0802.HK,3,5,79,4,2,1,2,0,0,0,0,0,0,3,4,0,12,4,2,47,46,60,00802.pdf,100
2266.HK,10,17,68,14,10,7,14,3,1,0,0,0,1,13,14,3,22,13,10,47,43,59,02266.pdf,100
6668.HK,14,19,70,20,7,6,12,2,8,0,0,4,8,14,13,2,27,20,7,58,44,47,06668.pdf,100
1281.HK,8,14,70,13,7,7,11,3,1,0,0,4,1,3,13,3,13,12,7,49,39,55,01281.pdf,100
1820.HK,12,16,72,15,11,11,17,7,0,0,0,0,0,6,12,7,13,12,11,56,47,51,01820.pdf,100
0747.HK,4,9,74,8,5,2,7,0,1,0,0,0,1,10,7,0,11,6,5,47,34,55,00747.pdf,100
6185.HK,27,37,55,36,15,7,17,3,14,0,0,0,14,24,41,3,34,34,15,55,46,52,06185.pdf,100
9868.HK,20,27,64,32,15,15,26,4,16,0,0,4,16,19,27,4,41,28,15,60,40,42,09868.pdf,100
6111.HK,29,25,74,34,13,19,19,9,9,0,0,4,9,14,21,9,33,28,13,70,52,37,06111.pdf,100
1755.HK,21,24,69,30,10,9,14,2,8,0,0,0,8,18,24,2,39,32,10,64,43,39,01755.pdf,100
3383.HK,27,31,65,37,18,12,23,6,3,0,0,0,3,17,29,6,25,36,18,64,46,41,03383.pdf,100
1952.HK,7,10,75,10,5,2,5,3,0,0,0,0,0,7,8,3,14,10,5,52,42,53,01952.pdf,100
0011.HK,49,45,65,52,22,24,27,12,6,0,0,0,6,33,18,12,60,61,22,68,58,43,00011.pdf,100
2260.HK,5,14,68,16,7,12,8,2,1,0,0,4,1,10,11,2,18,10,7,50,21,44,02260.pdf,100
0185.HK,9,15,70,17,9,11,13,3,1,0,0,0,1,9,10,3,16,12,9,55,32,44,00185.pdf,100
9922.HK,34,41,57,63,11,17,26,6,4,0,0,4,4,34,39,6,53,42,11,65,34,33,09922.pdf,100
1553.HK,7,11,74,10,8,4,12,1,3,0,0,4,3,13,14,1,11,10,8,53,40,51,01553.pdf,100
1823.HK,3,9,74,7,5,5,7,0,0,0,0,0,0,6,9,0,11,7,5,40,30,60,01823.pdf,100
1563.HK,5,12,70,10,7,9,10,1,3,0,0,0,3,10,8,1,17,9,7,42,34,60,01563.pdf,100
1120.HK,7,12,73,10,8,6,9,1,6,0,0,0,6,7,13,1,13,12,8,50,43,56,01120.pdf,100
1024.HK,43,38,70,48,13,19,18,5,37,0,0,9,37,25,16,5,50,52,13,69,56,40,01024.pdf,100
0135.HK,29,32,65,32,15,26,25,5,8,0,0,9,8,13,30,5,33,26,15,61,55,49,00135.pdf,100
8360.HK,6,10,75,9,7,5,10,2,3,0,0,4,3,8,8,2,14,8,7,51,45,56,08360.pdf,100
1588.HK,13,16,73,16,8,10,10,3,0,0,0,4,0,14,8,3,27,16,8,60,50,48,01588.pdf,100
1483.HK,8,14,71,16,9,9,13,4,1,0,0,0,1,8,11,4,11,10,9,55,31,43,01483.pdf,100
1873.HK,20,25,67,24,19,19,25,6,3,0,0,0,3,18,22,6,28,22,19,58,50,50,01873.pdf,100
0051.HK,9,19,63,18,8,4,14,10,0,0,0,0,0,6,10,10,13,20,8,45,31,55,00051.pdf,100
0743.HK,30,37,58,35,20,18,40,16,1,0,0,0,1,20,31,16,33,31,20,57,53,53,00743.pdf,100
0293.HK,59,49,69,62,23,20,44,12,25,0,0,4,25,20,27,12,60,59,23,71,59,39,00293.pdf,100
1316.HK,29,30,67,31,14,11,22,15,11,0,0,14,11,12,21,15,29,32,14,63,57,48,01316.pdf,100
2202.HK,40,40,65,55,23,36,37,6,11,0,0,0,11,28,33,6,46,59,23,68,45,36,02202.pdf,100
0661.HK,9,9,79,12,7,7,10,0,1,0,0,0,1,4,17,0,11,9,7,67,46,38,00661.pdf,100
1822.HK,3,8,74,8,4,2,6,2,0,0,0,0,0,7,7,2,8,7,4,47,26,50,01822.pdf,100
8512.HK,6,8,78,8,6,7,8,3,6,0,0,0,6,7,8,3,11,7,6,59,46,47,08512.pdf,100
0058.HK,4,12,71,9,6,3,10,3,1,0,0,0,1,7,8,3,12,7,6,41,31,60,00058.pdf,100
0094.HK,6,10,75,9,3,3,5,2,3,33,33,0,3,7,5,2,13,7,3,52,38,51,00094.pdf,100
2212.HK,10,16,69,15,8,14,10,2,0,0,0,0,0,13,16,2,18,11,8,51,39,53,02212.pdf,100
0910.HK,5,10,73,11,5,6,7,1,0,0,0,0,0,9,8,1,12,7,5,50,30,49,00910.pdf,100
8226.HK,5,10,73,8,8,5,9,2,8,0,0,4,8,4,9,2,9,8,8,43,38,62,08226.pdf,100
1631.HK,8,14,70,11,7,6,10,3,4,0,0,0,4,8,9,3,18,10,7,45,42,61,01631.pdf,100
1866.HK,14,13,78,19,6,7,13,1,0,0,0,4,0,17,13,1,12,19,6,70,45,34,01866.pdf,100
8229.HK,4,6,78,6,3,2,5,0,1,0,0,0,1,6,4,0,9,5,3,53,45,53,08229.pdf,100
2165.HK,5,11,72,10,7,5,8,1,0,0,0,0,0,7,9,1,13,10,7,43,35,59,02165.pdf,100
6999.HK,6,13,71,11,6,5,10,1,4,0,0,0,4,11,13,1,14,10,6,45,34,56,06999.pdf,100
0305.HK,20,21,72,29,11,18,15,2,4,0,0,9,4,17,22,2,25,19,11,66,42,36,00305.pdf,100
9869.HK,18,26,63,22,9,13,11,1,0,0,0,0,0,14,23,1,22,20,9,52,51,58,09869.pdf,100
1446.HK,8,16,68,17,10,8,18,8,6,0,0,9,6,7,12,8,18,16,10,52,31,47,01446.pdf,100
1039.HK,8,16,68,17,10,13,14,5,0,0,0,0,0,8,11,5,15,10,10,51,29,46,01039.pdf,100
0093.HK,7,14,70,11,9,5,12,3,0,0,0,0,0,5,13,3,14,12,9,42,39,63,00093.pdf,100
2799.HK,29,34,62,42,12,8,12,3,4,0,0,19,4,12,8,3,31,29,12,63,42,39,02799.pdf,100
1085.HK,13,20,67,25,13,7,16,6,6,0,0,0,6,12,19,6,26,17,13,58,32,40,01085.pdf,100
2192.HK,8,17,67,20,5,4,6,1,0,0,0,0,0,6,8,1,14,16,5,53,24,42,02192.pdf,100
1733.HK,22,30,61,30,11,11,20,4,4,0,0,0,4,15,32,4,33,28,11,56,44,49,01733.pdf,100
8296.HK,5,8,77,11,4,2,7,1,0,0,0,0,0,7,6,1,15,11,4,60,31,37,08296.pdf,100
1558.HK,25,37,54,34,13,8,21,6,9,0,0,0,9,23,28,6,32,28,13,53,45,53,01558.pdf,100
0119.HK,13,19,68,24,11,10,12,2,3,0,0,0,3,7,19,2,22,18,11,60,33,39,00119.pdf,100
0905.HK,6,9,75,8,6,5,8,2,1,0,0,0,1,8,7,2,10,7,6,49,47,59,00905.pdf,100
1338.HK,5,11,73,11,4,2,7,3,3,0,0,0,3,6,8,3,10,10,4,51,31,48,01338.pdf,100
6958.HK,29,21,80,38,11,10,14,6,3,0,0,4,3,22,14,6,35,30,11,75,47,28,06958.pdf,100
0264.HK,7,15,69,11,5,6,8,1,1,0,0,0,1,12,11,1,16,10,5,42,42,65,00264.pdf,100
1763.HK,13,24,62,22,10,5,16,3,1,0,0,4,1,14,22,3,18,20,10,50,38,53,01763.pdf,100
0509.HK,5,7,78,7,4,2,6,0,3,0,0,0,3,4,6,0,12,6,4,57,44,49,00509.pdf,100
0601.HK,3,5,79,6,4,2,4,0,0,0,0,4,0,4,6,0,9,4,4,54,38,49,00601.pdf,100
1058.HK,12,19,67,17,16,9,19,4,1,0,0,0,1,33,29,4,21,15,16,50,43,56,01058.pdf,100
1480.HK,8,18,65,19,9,4,13,1,1,0,0,0,1,18,18,1,21,12,9,50,28,47,01480.pdf,100
0171.HK,8,20,62,23,6,3,9,2,1,0,0,0,1,15,12,2,23,14,6,50,23,45,00171.pdf,100
3360.HK,29,36,59,45,15,21,28,4,12,0,0,9,12,22,25,4,48,45,15,62,40,40,03360.pdf,100
0688.HK,52,48,64,65,25,39,36,16,17,33,33,14,17,32,36,16,55,65,25,69,49,37,00688.pdf,100
1285.HK,14,22,65,19,11,7,13,6,11,0,0,4,11,21,24,6,26,17,11,49,47,59,01285.pdf,100
