file_name,positive,negative,net_value,total_words,business,cc_words,environment_word,gen_word,philanthrophy,product,sh_value_value,value_cr_value,labor_relation_value,labor_cost_value,health_value,evaluation_value,demo_value,diversity_value,attract_value,net_ratio,posi_ratio,nega_ratio,name,year
0316.HK,37,41,60,43,17,18,26,16,14,0,0,19,14,21,25,16,35,37,17,62,54,48,00316.pdf,88
0242.HK,19,19,74,34,8,7,14,12,8,0,0,0,8,10,9,12,22,27,8,70,34,28,00242.pdf,88
1666.HK,13,20,68,28,12,8,11,3,3,0,0,0,3,8,19,3,19,18,12,62,30,35,01666.pdf,88
0136.HK,11,19,66,20,5,4,6,3,6,0,0,0,6,12,12,3,21,17,5,53,36,48,00136.pdf,88
9926.HK,52,68,34,83,7,4,8,0,3,0,0,0,3,92,14,0,38,35,7,60,39,41,09926.pdf,88
0289.HK,6,11,74,9,8,8,11,1,4,0,0,0,4,7,7,1,17,9,8,47,40,57,00289.pdf,88
2369.HK,6,9,76,9,6,6,8,2,3,0,0,4,3,12,8,2,16,7,6,55,46,52,02369.pdf,88
6899.HK,2,3,80,5,1,1,3,0,8,0,0,0,8,3,3,0,11,3,1,62,27,33,06899.pdf,88
1396.HK,17,16,76,20,6,10,7,3,3,0,0,4,3,9,13,3,22,18,6,67,54,41,01396.pdf,88
1772.HK,74,82,36,78,100,100,73,83,3,0,0,4,3,96,38,83,74,100,100,60,58,52,01772.pdf,88
0553.HK,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,00553.pdf,88
0317.HK,25,23,73,32,8,0,16,0,4,0,0,0,4,17,20,0,29,24,8,69,49,37,00317.pdf,88
1193.HK,28,25,73,41,13,12,15,4,3,0,0,4,3,18,31,4,36,28,13,70,42,31,01193.pdf,88
1109.HK,38,38,64,44,17,24,18,10,24,0,0,9,24,28,24,10,39,40,17,65,53,43,01109.pdf,88
1008.HK,4,6,79,9,4,0,6,6,0,0,0,0,0,6,7,6,6,7,4,62,34,36,01008.pdf,88
2107.HK,18,18,74,22,11,11,16,3,1,0,0,0,1,13,15,3,23,22,11,65,51,42,02107.pdf,88
6877.HK,7,18,64,13,5,5,9,2,4,0,0,0,4,5,8,2,17,8,5,35,31,67,06877.pdf,88
3320.HK,28,30,67,26,10,4,9,10,14,0,0,4,14,11,14,10,24,28,10,60,67,57,03320.pdf,88
1636.HK,5,7,78,11,4,5,8,1,6,0,0,4,6,3,6,1,7,7,4,64,31,32,01636.pdf,88
9677.HK,18,18,74,22,5,5,6,3,3,0,0,0,3,5,10,3,23,21,5,66,51,41,09677.pdf,88
0800.HK,3,4,81,5,2,2,3,2,4,0,0,9,4,2,4,2,7,5,2,63,43,40,00800.pdf,88
1432.HK,14,12,80,15,6,4,9,2,1,0,0,0,1,6,9,2,14,15,6,71,57,39,01432.pdf,88
2269.HK,24,27,66,28,11,8,17,6,12,0,0,4,12,26,26,6,27,24,11,60,52,48,02269.pdf,88
1981.HK,12,16,72,20,7,8,8,2,1,0,0,0,1,15,14,2,26,27,7,61,39,41,01981.pdf,88
0670.HK,32,29,72,41,21,8,12,3,3,0,0,0,3,8,20,3,34,33,21,69,48,35,00670.pdf,88
2359.HK,28,31,65,41,17,12,16,4,11,0,0,0,11,17,28,4,45,37,17,65,42,38,02359.pdf,88
0656.HK,56,65,43,75,31,15,26,11,11,0,0,0,11,48,60,11,61,77,31,62,46,43,00656.pdf,88
1280.HK,8,10,76,11,4,2,4,2,8,0,0,0,8,8,8,2,18,12,4,59,43,45,01280.pdf,88
0256.HK,6,8,77,11,6,4,7,0,8,0,0,0,8,11,9,0,13,10,6,60,36,40,00256.pdf,88
1339.HK,28,28,71,32,14,5,10,4,12,0,0,0,12,12,23,4,36,31,14,66,54,43,01339.pdf,88
0769.HK,4,7,77,10,5,5,7,2,0,0,0,0,0,6,9,2,9,5,5,60,26,35,00769.pdf,88
8370.HK,3,7,77,7,5,2,11,0,0,0,0,0,0,4,7,0,9,5,5,48,29,51,08370.pdf,88
0915.HK,8,13,72,17,7,3,11,3,0,0,0,14,0,13,14,3,17,13,7,58,30,39,00915.pdf,88
1065.HK,17,15,78,22,14,8,19,2,0,33,33,4,0,48,21,2,22,20,14,70,48,35,01065.pdf,88
0715.HK,5,11,73,18,3,2,5,1,0,0,0,0,0,10,8,1,16,11,3,61,17,29,00715.pdf,88
0173.HK,6,6,80,8,3,3,4,3,0,0,0,0,0,3,4,3,11,9,3,66,50,40,00173.pdf,88
1522.HK,12,7,85,13,5,3,6,3,9,0,0,0,9,14,8,3,16,12,5,80,59,29,01522.pdf,88
1202.HK,19,20,73,24,8,7,12,0,1,0,0,14,1,10,22,0,23,19,8,66,49,40,01202.pdf,88
0719.HK,22,19,77,22,7,2,12,6,3,0,0,0,3,12,24,6,24,19,7,70,63,43,00719.pdf,88
0253.HK,3,7,76,7,2,3,16,0,1,0,0,0,1,7,2,0,7,5,2,45,30,54,00253.pdf,88
0219.HK,3,7,76,7,2,3,16,0,1,0,0,0,1,7,2,0,7,5,2,45,30,54,00219.pdf,88
0201.HK,3,7,76,7,2,3,16,0,1,0,0,0,1,7,2,0,7,5,2,45,30,54,00201.pdf,88
0675.HK,13,22,63,24,13,7,19,6,3,0,0,0,3,11,15,6,15,17,13,54,33,46,00675.pdf,88
6811.HK,11,18,68,18,8,12,16,3,8,0,0,14,8,16,17,3,23,15,8,52,38,51,06811.pdf,88
0369.HK,7,11,74,12,7,4,8,0,0,0,0,0,0,6,12,0,13,13,7,55,37,46,00369.pdf,88
2877.HK,21,35,52,32,14,11,21,8,19,0,0,4,19,19,30,8,34,24,14,50,40,55,02877.pdf,88
1508.HK,29,21,80,31,16,11,7,9,1,0,0,4,1,11,15,9,20,24,16,75,58,34,01508.pdf,88
1980.HK,7,12,73,10,5,3,5,4,1,0,0,4,1,10,6,4,13,11,5,49,44,57,01980.pdf,88
1766.HK,34,18,90,30,15,8,10,8,8,0,0,4,8,16,15,8,23,26,15,84,69,30,01766.pdf,88
1713.HK,11,18,68,18,8,6,8,1,1,0,0,4,1,15,19,1,23,16,8,54,38,48,01713.pdf,88
6826.HK,9,13,74,13,7,6,13,0,1,0,0,0,1,14,12,0,15,12,7,57,42,47,06826.pdf,88
1532.HK,8,15,70,17,7,5,10,1,0,0,0,0,0,9,13,1,12,10,7,55,30,43,01532.pdf,88
1375.HK,26,25,72,28,18,4,7,3,8,33,33,14,8,9,11,3,25,24,18,66,58,44,01375.pdf,88
1578.HK,40,38,66,43,14,5,16,5,6,33,33,4,6,16,18,5,47,41,14,66,57,45,01578.pdf,88
0809.HK,8,18,65,24,6,5,11,2,0,0,0,0,0,8,11,2,16,13,6,56,22,37,00809.pdf,88
0012.HK,17,19,73,28,6,4,10,9,0,100,100,0,0,10,10,9,21,25,6,67,39,34,00012.pdf,88
1426.HK,2,4,80,4,2,1,3,0,0,0,0,0,0,2,3,0,2,5,2,51,41,53,01426.pdf,88
3889.HK,8,18,65,24,6,6,11,2,0,0,0,0,0,8,11,2,16,13,6,55,22,39,03889.pdf,88
2355.HK,11,16,70,16,7,5,11,1,3,0,0,0,3,8,14,1,20,15,7,54,42,51,02355.pdf,88
0726.HK,5,7,78,11,4,3,6,0,0,0,0,0,0,4,7,0,9,7,4,62,31,36,00726.pdf,88
2866.HK,22,25,68,26,18,16,19,9,0,0,0,14,0,13,29,9,33,28,18,61,52,48,02866.pdf,88
8169.HK,3,4,79,4,4,5,6,1,0,33,33,0,0,4,5,1,5,4,4,53,40,51,08169.pdf,88
0697.HK,22,28,64,38,11,17,15,5,1,0,0,0,1,22,25,5,33,30,11,63,37,37,00697.pdf,88
1351.HK,4,5,80,5,1,0,3,0,0,0,0,0,0,5,3,0,6,4,1,57,51,51,01351.pdf,88
0450.HK,5,7,78,7,5,4,8,1,3,0,0,0,3,3,8,1,5,7,5,55,42,49,00450.pdf,88
3380.HK,29,36,59,40,22,18,20,12,35,0,0,0,35,22,32,12,50,34,22,60,44,45,03380.pdf,88
3788.HK,12,18,68,20,9,12,16,1,0,0,0,4,0,6,29,1,22,17,9,55,38,47,03788.pdf,88
1599.HK,12,19,68,22,11,7,12,2,6,0,0,0,6,11,22,2,27,18,11,57,34,43,01599.pdf,88
3623.HK,9,13,72,18,7,4,8,1,3,0,0,4,3,8,11,1,21,11,7,60,32,38,03623.pdf,88
1898.HK,36,20,88,26,15,11,11,12,0,0,0,0,0,16,16,12,26,18,15,83,85,39,01898.pdf,88
2552.HK,7,8,78,10,4,3,4,2,1,0,0,0,1,3,7,2,10,8,4,63,42,40,02552.pdf,88
0576.HK,6,10,74,10,3,6,9,2,4,0,0,0,4,5,9,2,13,7,3,51,40,53,00576.pdf,88
0187.HK,16,14,78,20,7,6,13,4,1,0,0,4,1,10,17,4,23,15,7,69,49,36,00187.pdf,88
0038.HK,19,14,81,17,7,5,7,2,0,0,0,14,0,8,15,2,18,14,7,74,69,42,00038.pdf,88
0207.HK,12,12,78,20,8,4,11,4,3,66,66,9,3,10,14,4,13,14,8,70,38,30,00207.pdf,88
0551.HK,21,25,67,29,15,17,16,8,6,0,0,4,6,35,29,8,39,31,15,62,46,44,00551.pdf,88
1359.HK,29,31,66,34,15,9,9,5,12,0,0,0,12,8,13,5,26,27,15,63,53,46,01359.pdf,88
0239.HK,8,16,69,14,8,1,12,4,4,0,0,0,4,10,12,4,15,14,8,48,37,55,00239.pdf,88
1036.HK,10,12,75,11,6,7,12,10,3,0,0,0,3,4,9,10,21,12,6,57,54,54,01036.pdf,88
0665.HK,25,34,59,38,12,14,15,7,14,0,0,0,14,26,14,7,45,34,12,59,41,44,00665.pdf,88
0570.HK,13,23,63,25,10,3,13,1,1,0,0,4,1,7,22,1,19,20,10,54,33,46,00570.pdf,88
1922.HK,6,12,72,17,4,2,5,1,1,0,0,0,1,6,10,1,23,13,4,58,25,36,01922.pdf,88
1992.HK,27,31,64,46,21,27,23,5,8,0,0,9,8,25,33,5,41,43,21,66,37,34,01992.pdf,88
0887.HK,6,7,78,11,4,1,4,1,3,0,0,0,3,2,5,1,13,7,4,63,33,35,00887.pdf,88
0909.HK,20,21,72,24,4,1,5,3,1,0,0,14,1,14,8,3,30,18,4,64,51,44,00909.pdf,88
1802.HK,5,11,73,11,4,7,8,1,0,0,0,4,0,6,12,1,17,9,4,50,29,48,01802.pdf,88
0003.HK,31,39,57,44,19,20,34,5,0,0,0,4,0,20,28,5,36,36,19,60,44,44,00003.pdf,88
6066.HK,17,25,64,29,12,6,11,1,12,33,33,19,12,10,10,1,32,27,12,58,37,43,06066.pdf,88
1692.HK,3,8,74,6,7,3,10,1,0,0,0,0,0,7,8,1,7,6,7,37,32,65,01692.pdf,88
1848.HK,7,11,74,11,6,5,7,4,4,0,0,0,4,6,7,4,11,9,6,53,39,50,01848.pdf,88
0956.HK,28,24,76,27,13,31,18,2,9,0,0,0,9,11,24,2,23,21,13,70,65,44,00956.pdf,88
3991.HK,9,11,77,11,5,3,6,2,0,33,33,9,0,5,6,2,16,9,5,60,52,49,03991.pdf,88
2038.HK,8,14,70,16,7,2,11,1,3,0,0,0,3,10,11,1,17,12,7,54,33,46,02038.pdf,88
0902.HK,48,42,69,48,18,42,39,3,1,0,0,0,1,24,53,3,30,35,18,69,62,43,00902.pdf,88
3377.HK,44,36,74,70,16,24,20,30,24,0,0,9,24,18,24,30,40,57,16,74,39,25,03377.pdf,88
1930.HK,7,11,73,10,5,5,7,0,1,0,0,0,1,4,8,0,13,9,5,48,41,57,01930.pdf,88
0511.HK,9,10,77,11,6,5,13,2,8,0,0,0,8,5,9,2,12,8,6,62,50,46,00511.pdf,88
0222.HK,5,12,71,14,4,2,8,0,4,0,0,4,4,9,9,0,15,9,4,53,24,42,00222.pdf,88
0752.HK,10,12,76,14,8,5,8,2,6,0,0,0,6,6,9,2,12,14,8,62,43,41,00752.pdf,88
3318.HK,4,8,75,9,5,3,8,1,9,0,0,0,9,7,7,1,7,7,5,50,27,47,03318.pdf,88
6049.HK,20,21,72,28,15,14,13,2,16,0,0,4,16,12,16,2,30,28,15,66,45,38,06049.pdf,88
1199.HK,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,18,9,01199.pdf,88
0373.HK,9,12,74,13,5,3,6,1,3,0,0,9,3,3,6,1,16,12,5,58,40,45,00373.pdf,88
0528.HK,18,24,66,39,12,10,15,2,8,0,0,0,8,31,19,2,24,22,12,65,29,31,00528.pdf,88
2196.HK,73,86,29,79,28,22,38,15,3,0,0,19,3,38,55,15,60,75,28,58,57,54,02196.pdf,88
0585.HK,5,8,77,8,3,4,4,2,6,0,0,0,6,3,3,2,9,10,3,54,38,48,00585.pdf,88
0605.HK,5,10,73,8,4,2,5,2,1,0,0,0,1,9,7,2,10,7,4,43,39,62,00605.pdf,88
0941.HK,37,35,68,40,25,10,20,6,4,0,0,0,4,19,17,6,42,36,25,67,56,43,00941.pdf,88
1809.HK,6,13,70,12,5,4,6,1,1,0,0,0,1,8,10,1,14,10,5,45,32,56,01809.pdf,88
2018.HK,23,35,54,31,18,9,23,7,0,0,0,9,0,13,25,7,27,28,18,50,45,56,02018.pdf,88
1087.HK,4,3,83,5,2,1,2,1,0,0,0,0,0,3,2,1,7,3,2,74,48,30,01087.pdf,88
1388.HK,7,11,74,14,5,3,5,0,8,0,0,0,8,11,10,0,10,11,5,58,33,41,01388.pdf,88
3606.HK,22,26,66,26,13,9,14,7,3,0,0,9,3,13,21,7,30,23,13,58,51,50,03606.pdf,88
1083.HK,84,54,85,87,21,33,38,15,14,33,33,57,14,23,67,15,62,76,21,79,59,31,01083.pdf,88
0066.HK,34,30,72,37,9,14,19,17,25,0,0,0,25,12,18,17,30,31,9,69,56,41,00066.pdf,88
2328.HK,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,02328.pdf,88
0182.HK,20,21,72,31,12,16,11,1,0,0,0,0,0,12,25,1,21,21,12,67,40,34,00182.pdf,88
2340.HK,21,26,66,38,10,5,17,12,4,0,0,0,4,13,17,12,31,24,10,64,34,34,02340.pdf,88
8095.HK,15,20,69,19,11,7,18,7,11,0,0,4,11,13,16,7,19,16,11,56,50,52,08095.pdf,88
0217.HK,5,16,65,16,6,7,11,2,1,0,0,0,1,12,16,2,16,10,6,45,20,49,00217.pdf,88
0612.HK,10,12,75,11,9,4,9,3,6,0,0,0,6,9,11,3,16,13,9,57,56,55,00612.pdf,88
6868.HK,12,13,76,14,6,7,9,2,9,0,0,0,9,11,12,2,15,14,6,63,50,45,06868.pdf,88
0255.HK,4,5,79,5,4,1,8,1,0,0,0,4,0,1,6,1,7,4,4,55,43,50,00255.pdf,88
0883.HK,26,32,62,32,12,21,25,4,1,0,0,4,1,17,27,4,29,28,12,59,50,49,00883.pdf,88
3996.HK,21,20,75,23,12,16,15,4,1,0,0,4,1,11,24,4,23,19,12,67,56,43,03996.pdf,88
2386.HK,33,29,72,38,19,12,19,3,0,0,0,9,0,18,35,3,44,36,19,69,54,39,02386.pdf,88
2378.HK,42,38,69,48,28,30,25,2,17,0,0,4,17,22,11,2,33,61,28,69,54,39,02378.pdf,88
1972.HK,60,55,61,88,31,41,60,18,12,33,33,9,12,26,23,18,53,63,31,70,42,31,01972.pdf,88
1112.HK,17,20,70,27,9,4,17,11,8,0,0,0,8,20,7,11,11,24,9,63,38,38,01112.pdf,88
1329.HK,22,28,64,34,16,21,18,2,4,0,0,0,4,17,26,2,48,30,16,61,40,42,01329.pdf,88
0006.HK,27,33,62,31,19,18,29,12,16,0,0,0,16,13,21,12,26,25,19,57,53,52,00006.pdf,88
2638.HK,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,37,39,02638.pdf,88
8007.HK,10,15,71,23,8,5,12,4,4,0,0,0,4,7,11,4,16,12,8,62,28,34,08007.pdf,88
0432.HK,11,18,67,19,9,9,16,12,1,0,0,0,1,9,12,12,18,20,9,53,37,49,00432.pdf,88
0045.HK,23,27,66,28,13,14,23,14,29,0,0,4,29,13,11,14,21,27,13,59,50,48,00045.pdf,88
0008.HK,18,20,71,32,8,5,13,3,17,0,0,0,17,11,10,3,27,28,8,66,35,32,00008.pdf,88
6823.HK,17,20,71,31,8,5,13,3,19,0,0,0,19,12,9,3,27,28,8,66,34,32,06823.pdf,88
3618.HK,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,03618.pdf,88
0347.HK,33,23,81,31,22,3,12,1,1,0,0,0,1,13,25,1,27,22,22,76,66,38,00347.pdf,88
1330.HK,7,9,76,12,6,2,16,2,1,0,0,0,1,10,16,2,11,10,6,61,36,40,01330.pdf,88
0390.HK,32,23,80,43,19,4,13,4,3,0,0,0,3,22,27,4,32,28,19,76,46,27,00390.pdf,88
6837.HK,30,26,75,33,17,11,11,1,14,33,33,9,14,12,10,1,31,28,17,70,57,39,06837.pdf,88
3866.HK,37,27,80,40,8,6,9,10,14,0,0,4,14,9,12,10,34,33,8,76,57,33,03866.pdf,88
1963.HK,31,24,79,29,16,3,5,3,8,33,33,9,8,10,8,3,28,23,16,73,65,40,01963.pdf,88
1635.HK,10,11,77,12,5,13,9,2,0,33,33,0,0,6,8,2,13,12,5,62,49,45,01635.pdf,88
3958.HK,18,16,76,22,19,19,13,5,1,0,0,0,1,12,10,5,30,19,19,68,50,38,03958.pdf,88
2218.HK,8,8,79,11,5,3,9,2,1,0,0,0,1,7,12,2,12,10,5,67,46,37,02218.pdf,88
6806.HK,21,25,67,27,16,6,9,3,3,33,33,0,3,12,13,3,32,27,16,61,48,46,06806.pdf,88
0107.HK,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,00107.pdf,88
0921.HK,9,11,76,11,9,7,10,1,4,0,0,0,4,8,11,1,13,10,9,58,50,50,00921.pdf,88
1988.HK,15,13,79,17,7,5,8,2,6,0,0,9,6,4,10,2,20,16,7,71,57,39,01988.pdf,88
1071.HK,26,18,82,23,9,19,21,7,0,0,0,4,0,7,26,7,16,18,9,76,68,39,01071.pdf,88
0014.HK,12,13,76,17,6,7,11,10,1,0,0,0,1,7,7,10,13,18,6,64,44,39,00014.pdf,88
0598.HK,24,18,80,23,10,4,7,4,4,33,33,9,4,11,15,4,23,21,10,74,66,40,00598.pdf,88
2016.HK,29,28,70,33,13,3,7,2,6,0,0,9,6,15,12,2,41,28,13,66,54,42,02016.pdf,88
1288.HK,37,41,59,50,27,11,11,4,17,33,33,19,17,18,14,4,51,39,27,64,46,42,01288.pdf,88
1055.HK,34,28,76,41,18,9,13,2,4,0,0,0,4,14,27,2,37,36,18,73,52,34,01055.pdf,88
2333.HK,36,28,76,35,15,21,16,8,17,0,0,14,17,15,26,8,26,26,15,72,63,41,02333.pdf,88
8018.HK,4,7,78,9,3,1,6,0,3,0,0,0,3,6,5,0,12,6,3,61,30,36,08018.pdf,88
3988.HK,57,48,68,67,27,8,12,4,66,0,0,14,66,17,16,4,69,64,27,71,52,36,03988.pdf,88
0788.HK,44,27,86,37,13,26,11,6,0,0,0,14,0,14,25,6,32,26,13,80,75,37,00788.pdf,88
8117.HK,15,17,72,16,7,8,16,7,1,0,0,4,1,8,14,7,15,12,7,58,56,54,08117.pdf,88
0042.HK,33,58,32,60,0,0,1,1,0,0,0,0,0,100,4,1,8,10,0,53,34,48,00042.pdf,88
2039.HK,55,42,74,66,25,29,42,20,27,0,0,4,27,41,30,20,53,54,25,74,51,32,02039.pdf,88
1658.HK,42,37,70,50,27,12,14,4,9,0,0,9,9,17,14,4,54,41,27,70,52,37,01658.pdf,88
6881.HK,31,21,82,30,10,4,4,2,1,0,0,4,1,15,9,2,31,25,10,76,63,35,06881.pdf,88
1776.HK,26,27,69,38,16,3,9,9,11,0,0,4,11,12,17,9,36,34,16,67,43,36,01776.pdf,88
2068.HK,15,12,81,26,7,6,9,3,1,0,0,9,1,9,10,3,16,13,7,75,36,23,02068.pdf,88
1618.HK,32,26,77,35,15,9,21,6,3,0,0,4,3,19,31,6,30,26,15,72,56,37,01618.pdf,88
0525.HK,6,7,79,9,1,0,2,2,1,33,33,4,1,4,5,2,9,7,1,63,39,38,00525.pdf,88
6865.HK,15,19,71,18,10,8,15,2,11,0,0,4,11,10,26,2,25,21,10,57,50,51,06865.pdf,88
1171.HK,34,34,67,34,21,14,18,14,4,0,0,0,4,21,32,14,32,40,21,63,62,50,01171.pdf,88
1088.HK,36,33,69,43,21,28,31,2,1,0,0,0,1,35,37,2,35,36,21,69,51,38,01088.pdf,88
0819.HK,10,9,80,15,6,3,5,0,4,0,0,0,4,6,6,0,10,11,6,72,41,29,00819.pdf,88
0386.HK,34,42,54,44,35,42,46,7,3,0,0,9,3,20,45,7,37,40,35,58,47,48,00386.pdf,88
6869.HK,24,22,74,25,15,16,19,8,1,0,0,0,1,11,16,8,26,20,15,67,58,43,06869.pdf,88
3969.HK,32,22,83,39,10,5,8,1,0,0,0,0,0,11,18,1,21,19,10,77,50,27,03969.pdf,88
2208.HK,57,30,95,38,16,51,27,16,4,0,0,19,4,22,24,16,34,38,16,87,93,40,02208.pdf,88
1449.HK,12,15,73,21,5,3,7,1,3,0,0,0,3,18,14,1,25,37,5,64,36,36,01449.pdf,88
0939.HK,28,25,74,30,16,10,11,1,3,0,0,0,3,15,9,1,27,24,16,69,57,41,00939.pdf,88
0991.HK,23,15,84,19,15,14,14,1,1,0,0,0,1,5,11,1,19,13,15,79,77,40,00991.pdf,88
1398.HK,42,29,81,43,24,11,10,10,4,0,0,14,4,12,13,10,46,34,24,76,59,34,01398.pdf,88
6818.HK,53,36,82,55,22,12,16,6,4,0,0,9,4,25,14,6,45,42,22,77,59,32,06818.pdf,88
3328.HK,41,45,57,45,32,11,14,4,20,0,0,4,20,15,14,4,38,35,32,61,55,50,03328.pdf,88
1876.HK,29,25,75,26,11,9,18,7,1,0,0,23,1,10,16,7,17,24,11,69,69,48,01876.pdf,88
6178.HK,11,10,80,13,6,1,5,6,0,0,0,9,0,2,4,6,11,11,6,69,54,39,06178.pdf,88
0323.HK,41,35,73,38,18,9,19,13,1,0,0,9,1,23,37,13,44,32,18,70,66,45,00323.pdf,88
0914.HK,25,24,73,29,14,21,26,4,4,0,0,0,4,22,26,4,33,25,14,68,53,41,00914.pdf,88
2611.HK,22,14,84,24,3,1,2,3,4,0,0,19,4,12,5,3,24,21,3,78,56,30,02611.pdf,88
0857.HK,37,33,72,39,24,26,39,5,1,0,0,4,1,22,28,5,35,33,24,69,59,42,00857.pdf,88
2628.HK,27,25,73,34,27,4,7,3,11,0,0,0,11,20,16,3,26,30,27,69,48,36,02628.pdf,88
0338.HK,31,21,83,26,15,12,21,7,1,0,0,14,1,9,27,7,19,20,15,77,73,40,00338.pdf,88
0588.HK,20,26,65,39,15,8,15,4,6,0,0,0,6,14,20,4,25,21,15,64,31,33,00588.pdf,88
1336.HK,24,25,70,30,12,3,9,3,4,0,0,4,4,13,22,3,33,27,12,65,50,42,01336.pdf,88
1033.HK,16,16,75,19,9,10,11,2,1,0,0,4,1,12,22,2,20,19,9,64,52,44,01033.pdf,88
0548.HK,18,26,63,26,13,16,20,3,11,0,0,4,11,21,30,3,40,22,13,55,44,51,00548.pdf,88
6169.HK,5,10,73,11,5,2,5,1,0,0,0,0,0,6,9,1,13,20,5,52,29,46,06169.pdf,88
8450.HK,5,11,72,9,6,3,8,5,1,0,0,0,1,5,6,5,9,7,6,42,38,62,08450.pdf,88
2600.HK,24,24,72,41,15,14,22,6,1,0,0,0,1,18,24,6,28,22,15,70,36,29,02600.pdf,88
6886.HK,30,35,62,48,24,23,20,9,12,0,0,19,12,16,18,9,40,44,24,65,39,36,06886.pdf,88
3993.HK,21,35,52,34,22,8,18,8,1,0,0,0,1,12,26,8,38,33,22,51,38,52,03993.pdf,88
2001.HK,14,18,70,19,9,5,10,3,3,0,0,0,3,18,18,3,16,27,9,57,44,49,02001.pdf,88
3968.HK,61,56,61,68,35,21,20,16,72,0,0,33,72,28,20,16,67,64,35,68,56,41,03968.pdf,88
0382.HK,7,11,74,12,5,6,10,0,1,0,0,0,1,7,10,0,19,15,5,53,38,49,00382.pdf,88
0874.HK,34,22,83,27,16,6,10,6,3,0,0,4,3,12,18,6,26,32,16,78,76,41,00874.pdf,88
6030.HK,15,17,74,24,11,4,7,7,0,0,0,9,0,12,13,7,24,22,11,66,40,35,06030.pdf,88
1816.HK,48,41,70,56,24,14,25,6,8,33,33,0,8,24,56,6,48,52,24,71,54,37,01816.pdf,88
2778.HK,16,16,74,16,9,9,13,13,1,0,0,0,1,6,7,13,13,20,9,61,61,52,02778.pdf,88
0763.HK,30,36,60,41,12,9,15,6,0,0,0,0,0,15,14,6,37,30,12,61,45,44,00763.pdf,88
0388.HK,21,20,75,24,5,6,13,13,25,0,0,0,25,17,4,13,19,22,5,67,55,42,00388.pdf,88
1299.HK,42,41,64,54,13,17,21,9,1,0,0,4,1,12,15,9,40,50,13,67,48,38,01299.pdf,88
6068.HK,5,10,73,9,3,5,6,0,3,0,0,0,3,12,6,0,6,11,3,45,37,58,06068.pdf,88
2343.HK,31,33,64,33,12,15,33,13,4,0,0,4,4,10,22,13,26,30,12,61,57,50,02343.pdf,88
0002.HK,3,2,84,2,0,2,2,0,1,33,33,4,1,1,0,0,3,1,0,80,82,41,00002.pdf,88
1730.HK,9,16,68,16,5,3,7,5,0,0,0,0,0,3,15,5,24,16,5,50,34,51,01730.pdf,88
8383.HK,4,6,78,7,5,1,7,1,0,0,0,0,0,3,8,1,11,5,5,56,35,45,08383.pdf,88
8451.HK,3,5,79,7,3,2,5,0,6,0,0,0,6,3,7,0,7,5,3,59,25,35,08451.pdf,88
2318.HK,38,46,53,44,24,7,14,9,16,33,33,19,16,32,18,9,41,45,24,58,54,52,02318.pdf,88
0756.HK,4,9,74,8,4,4,7,0,1,0,0,0,1,7,7,0,9,7,4,45,33,57,00756.pdf,88
1960.HK,9,18,67,14,8,3,9,2,1,0,0,0,1,7,14,2,18,13,8,44,42,62,01960.pdf,88
0513.HK,7,11,73,12,8,3,11,1,1,0,0,0,1,10,13,1,17,9,8,53,37,49,00513.pdf,88
1317.HK,12,20,67,21,5,5,9,2,4,0,0,4,4,13,13,2,16,32,5,54,36,47,01317.pdf,88
1315.HK,7,14,71,12,7,2,8,2,0,0,0,0,0,9,13,2,16,10,7,48,37,55,01315.pdf,88
0362.HK,5,6,79,5,5,5,7,1,0,0,0,0,0,6,7,1,6,5,5,55,62,60,00362.pdf,88
2102.HK,11,16,71,16,7,5,10,3,3,0,0,9,3,8,11,3,13,14,7,54,45,52,02102.pdf,88
2033.HK,13,16,73,15,8,4,11,4,8,0,0,0,8,10,10,4,15,13,8,58,55,53,02033.pdf,88
0717.HK,5,10,74,16,3,1,4,1,3,0,0,0,3,3,4,1,13,10,3,61,21,31,00717.pdf,88
8093.HK,6,11,72,13,5,7,8,2,1,0,0,0,1,8,8,2,15,9,5,53,29,45,08093.pdf,88
8422.HK,4,9,74,8,6,5,8,1,1,0,0,0,1,6,12,1,17,7,6,43,32,59,08422.pdf,88
0353.HK,4,7,77,9,3,2,6,2,1,0,0,0,1,6,6,2,9,8,3,56,27,40,00353.pdf,88
0315.HK,4,5,80,6,3,3,3,0,0,0,0,0,0,2,5,0,11,6,3,60,40,43,00315.pdf,88
0053.HK,15,19,70,22,13,11,17,8,11,0,0,0,11,5,16,8,21,25,13,61,43,43,00053.pdf,88
0197.HK,4,5,79,5,4,3,5,1,1,0,0,0,1,6,4,1,8,4,4,54,44,51,00197.pdf,88
8427.HK,6,10,75,11,6,3,9,1,6,0,0,0,6,8,9,1,9,6,6,54,33,46,08427.pdf,88
1130.HK,6,8,77,9,5,4,7,1,1,0,0,4,1,5,8,1,11,6,5,59,41,44,01130.pdf,88
