file_name,positive,negative,net_value,total_words,business,cc_words,environment_word,gen_word,philanthrophy,product,sh_value_value,value_cr_value,labor_relation_value,labor_cost_value,health_value,evaluation_value,demo_value,diversity_value,attract_value,net_ratio,posi_ratio,nega_ratio,name,year
8611.HK,8,13,72,15,5,3,10,5,1,0,0,0,1,9,7,5,15,10,5,57,33,43,08611.pdf,77
3336.HK,11,12,76,12,6,7,8,2,3,0,0,0,3,9,13,2,16,14,6,60,56,51,03336.pdf,77
0925.HK,20,20,74,21,9,10,15,9,14,0,0,0,14,5,14,9,22,18,9,64,58,47,00925.pdf,77
1238.HK,18,21,69,25,11,4,12,4,9,0,0,4,9,17,17,4,23,21,11,62,44,43,01238.pdf,77
1223.HK,8,13,73,12,5,2,6,6,3,0,0,0,3,12,10,6,15,10,5,52,42,54,01223.pdf,77
2223.HK,5,6,79,8,3,2,7,0,9,0,0,0,9,7,6,0,14,8,3,63,41,39,02223.pdf,77
1338.HK,4,6,78,8,3,1,6,0,0,0,0,0,0,6,5,0,7,7,3,58,30,40,01338.pdf,77
3320.HK,30,25,76,24,9,3,10,7,6,33,33,4,6,8,16,7,19,25,9,69,75,51,03320.pdf,77
0943.HK,6,7,79,8,6,1,8,2,0,0,0,0,0,8,8,2,9,9,6,60,51,48,00943.pdf,77
0601.HK,2,3,82,3,2,1,3,0,0,0,0,0,0,3,4,0,5,2,2,63,50,44,00601.pdf,77
0509.HK,3,3,81,4,3,3,4,0,1,0,0,0,1,3,4,0,7,4,3,61,39,40,00509.pdf,77
8493.HK,4,5,80,6,3,1,6,1,1,0,0,0,1,10,4,1,8,5,3,62,43,41,08493.pdf,77
2718.HK,9,10,78,11,4,5,7,5,6,0,0,0,6,6,6,5,17,11,4,63,52,45,02718.pdf,77
1116.HK,4,7,78,8,5,3,8,1,0,0,0,0,0,5,10,1,8,6,5,58,36,42,01116.pdf,77
2238.HK,34,29,74,35,12,19,10,6,12,0,0,33,12,11,16,6,25,27,12,70,59,41,02238.pdf,77
6138.HK,27,25,73,35,16,3,7,7,38,0,0,4,38,16,10,7,28,30,16,69,48,36,06138.pdf,77
1951.HK,8,13,72,13,5,4,8,0,1,0,0,0,1,9,11,0,19,16,5,52,36,50,01951.pdf,77
1631.HK,5,9,76,8,5,0,7,3,4,0,0,0,4,4,7,3,12,8,5,50,44,56,01631.pdf,77
1656.HK,14,17,71,21,8,6,16,7,3,0,0,9,3,13,9,7,13,12,8,61,40,41,01656.pdf,77
0124.HK,11,10,79,13,6,6,8,2,4,0,0,0,4,6,8,2,15,12,6,67,51,40,00124.pdf,77
1085.HK,6,6,80,9,5,1,7,1,11,0,0,0,11,10,5,1,15,8,5,67,42,35,01085.pdf,77
3898.HK,31,19,86,32,6,2,6,3,9,0,0,0,9,24,28,3,27,28,6,80,59,29,03898.pdf,77
2660.HK,5,12,72,10,2,1,3,0,1,0,0,0,1,9,6,0,9,8,2,45,35,58,02660.pdf,77
2139.HK,16,22,67,21,6,5,8,4,0,33,33,4,0,8,12,4,21,20,6,55,48,52,02139.pdf,77
1862.HK,11,13,74,15,4,6,5,2,8,0,0,0,8,10,7,2,20,14,4,60,43,44,01862.pdf,77
1368.HK,9,12,74,20,7,4,9,0,11,0,0,0,11,9,11,0,11,16,7,64,27,31,01368.pdf,77
0778.HK,11,12,76,13,6,6,11,10,3,0,0,9,3,7,8,10,11,17,6,61,51,47,00778.pdf,77
1717.HK,27,19,82,25,6,7,13,12,8,0,0,4,8,7,9,12,16,25,6,76,65,37,01717.pdf,77
1058.HK,8,16,68,15,12,7,17,2,3,0,0,0,3,35,26,2,16,13,12,48,34,53,01058.pdf,77
0818.HK,11,17,70,18,9,5,11,4,6,0,0,0,6,10,12,4,20,14,9,56,38,46,00818.pdf,77
1972.HK,45,42,66,73,26,32,42,13,11,33,33,9,11,21,21,13,44,51,26,71,38,29,01972.pdf,77
1286.HK,15,17,72,20,8,7,10,1,1,0,0,4,1,12,15,1,16,17,8,61,47,44,01286.pdf,77
1361.HK,14,14,76,16,8,6,14,8,4,0,0,0,4,13,12,8,15,15,8,65,56,45,01361.pdf,77
2607.HK,42,71,21,73,41,45,75,3,41,0,0,0,41,58,52,3,30,46,41,53,36,48,02607.pdf,77
1913.HK,21,16,80,29,7,4,11,8,0,0,0,9,0,17,7,8,16,23,7,74,45,29,01913.pdf,77
0185.HK,6,9,76,11,5,1,6,2,1,0,0,0,1,5,6,2,10,11,5,60,33,39,00185.pdf,77
0556.HK,7,9,76,13,8,4,7,1,1,0,0,0,1,8,11,1,11,9,8,62,34,37,00556.pdf,77
1281.HK,7,11,74,12,5,7,9,0,1,0,0,0,1,3,12,0,13,9,5,56,35,44,01281.pdf,77
1515.HK,6,14,69,18,6,1,9,2,1,0,0,0,1,10,12,2,12,16,6,55,22,39,01515.pdf,77
1066.HK,6,8,78,11,5,6,8,1,6,0,0,0,6,7,9,1,11,7,5,63,34,35,01066.pdf,77
0011.HK,32,34,65,34,13,7,25,46,9,33,33,0,9,15,16,46,39,43,13,62,58,50,00011.pdf,77
0253.HK,3,7,76,7,2,3,16,0,1,0,0,0,1,6,2,0,7,5,2,47,31,54,00253.pdf,77
0219.HK,3,7,76,7,2,3,16,0,1,0,0,0,1,6,2,0,7,5,2,46,31,54,00219.pdf,77
0201.HK,3,7,76,7,2,3,16,0,1,0,0,0,1,6,2,0,7,5,2,46,32,54,00201.pdf,77
8527.HK,3,4,81,4,1,0,2,1,0,0,0,0,0,1,2,1,4,3,1,55,53,55,08527.pdf,77
0405.HK,23,20,77,28,8,9,13,4,16,0,0,0,16,10,20,4,24,25,8,71,51,35,00405.pdf,77
1799.HK,17,13,81,14,6,10,7,3,0,0,0,4,0,10,12,3,19,14,6,72,76,48,01799.pdf,77
0004.HK,17,24,64,30,14,9,24,13,8,0,0,0,8,12,17,13,28,29,14,59,35,41,00004.pdf,77
1108.HK,6,5,82,8,1,1,5,1,0,0,0,0,0,4,7,1,4,5,1,72,43,30,01108.pdf,77
2738.HK,9,13,73,13,11,10,13,3,3,0,0,0,3,8,18,3,16,14,11,55,44,50,02738.pdf,77
8411.HK,4,5,79,5,2,2,5,0,1,0,0,0,1,7,4,0,8,4,2,53,44,52,08411.pdf,77
8179.HK,3,7,77,6,4,2,5,1,0,0,0,0,0,5,6,1,8,7,4,48,35,54,08179.pdf,77
0489.HK,35,28,76,36,19,27,23,4,11,0,0,14,11,30,31,4,36,30,19,72,60,39,00489.pdf,77
1044.HK,23,28,64,30,17,19,26,8,1,0,0,0,1,20,28,8,27,26,17,60,48,47,01044.pdf,77
0658.HK,12,16,72,15,7,7,12,1,1,0,0,0,1,12,14,1,17,11,7,56,47,50,00658.pdf,77
8226.HK,4,9,74,7,7,4,8,2,3,0,0,4,3,4,8,2,7,7,7,40,41,67,08226.pdf,77
2119.HK,10,11,78,17,7,3,9,2,6,0,0,0,6,7,12,2,14,14,7,69,37,31,02119.pdf,77
1527.HK,5,12,70,12,6,4,8,0,0,0,0,0,0,13,15,0,13,8,6,46,27,52,01527.pdf,77
1997.HK,20,24,67,31,12,11,23,12,16,0,0,0,16,15,16,12,28,30,12,63,39,39,01997.pdf,77
2799.HK,26,27,69,37,14,5,9,4,1,0,0,9,1,6,7,4,28,24,14,67,43,36,02799.pdf,77
8282.HK,4,6,78,6,3,4,5,2,3,0,0,0,3,8,4,2,13,5,3,54,48,53,08282.pdf,77
0836.HK,47,34,78,48,26,32,30,15,20,0,0,0,20,13,40,15,35,42,26,75,60,36,00836.pdf,77
1763.HK,7,14,69,14,5,8,8,1,0,0,0,0,0,5,12,1,11,13,5,50,31,49,01763.pdf,77
1112.HK,13,16,73,19,9,6,17,8,1,0,0,0,1,15,7,8,9,22,9,62,43,42,01112.pdf,77
6088.HK,24,32,61,29,19,16,30,9,8,33,33,0,8,25,36,9,41,25,19,55,52,54,06088.pdf,77
8291.HK,3,7,76,6,3,3,5,0,1,0,0,0,1,4,8,0,6,5,3,44,39,61,08291.pdf,77
3808.HK,8,11,74,16,6,6,11,1,1,0,0,0,1,7,14,1,11,13,6,61,32,37,03808.pdf,77
0528.HK,18,21,70,37,12,9,16,1,6,0,0,0,6,30,19,1,23,21,12,67,30,29,00528.pdf,77
0726.HK,5,5,80,6,3,3,6,1,1,0,0,4,1,3,6,1,6,5,3,62,50,46,00726.pdf,77
1950.HK,3,8,75,8,5,6,12,0,0,0,0,0,0,8,15,0,11,6,5,49,23,46,01950.pdf,77
0069.HK,6,8,77,11,4,2,5,1,1,0,0,0,1,3,5,1,6,11,4,62,34,37,00069.pdf,77
1782.HK,6,10,75,9,9,4,10,1,0,0,0,0,0,5,9,1,14,9,9,51,45,56,01782.pdf,77
1979.HK,3,4,81,4,4,1,5,1,6,0,0,0,6,2,5,1,5,3,4,62,44,42,01979.pdf,77
3396.HK,18,16,77,22,11,7,15,3,11,0,0,4,11,21,14,3,28,26,11,69,50,37,03396.pdf,77
2019.HK,22,21,74,28,7,8,8,3,4,0,0,9,4,21,12,3,27,28,7,68,49,37,02019.pdf,77
3369.HK,23,15,84,22,7,4,6,4,4,0,0,14,4,7,20,4,22,20,7,78,65,34,03369.pdf,77
3698.HK,38,25,84,35,22,2,13,9,6,0,0,9,6,18,14,9,37,31,22,78,67,35,03698.pdf,77
3380.HK,20,25,67,26,15,15,18,8,16,0,0,0,16,20,20,8,25,24,15,60,49,47,03380.pdf,77
0646.HK,4,6,78,5,4,2,4,1,3,0,0,0,3,5,4,1,4,5,4,47,46,61,00646.pdf,77
0327.HK,6,10,74,14,5,3,9,2,0,0,0,0,0,6,9,2,11,8,5,59,26,37,00327.pdf,77
3333.HK,26,28,68,36,14,19,12,6,19,0,0,0,19,14,14,6,30,34,14,65,45,39,03333.pdf,77
0831.HK,9,9,78,13,6,6,12,6,8,0,0,9,8,5,11,6,12,13,6,66,43,37,00831.pdf,77
0042.HK,9,9,78,13,6,5,12,2,0,0,0,4,0,6,10,2,12,8,6,66,43,37,00042.pdf,77
1910.HK,16,14,79,19,8,9,21,3,9,0,0,0,9,6,7,3,13,11,8,71,53,36,01910.pdf,77
0708.HK,20,26,64,31,7,18,12,4,8,0,0,0,8,15,19,4,28,39,7,60,40,43,00708.pdf,77
1898.HK,36,17,93,24,12,8,10,12,0,0,0,4,0,16,16,12,24,18,12,89,92,36,01898.pdf,77
0136.HK,10,17,69,17,4,3,5,2,3,0,0,0,3,12,10,2,20,13,4,53,37,48,00136.pdf,77
0520.HK,23,23,73,25,7,2,10,4,9,0,0,9,9,16,17,4,30,19,7,65,57,45,00520.pdf,77
3999.HK,7,7,80,12,3,8,8,1,0,0,0,0,0,17,7,1,9,7,3,69,35,29,03999.pdf,77
2355.HK,9,13,74,13,9,4,7,0,6,0,0,0,6,9,14,0,17,13,9,56,44,49,02355.pdf,77
0769.HK,3,3,81,6,2,2,3,1,0,0,0,0,0,4,5,1,7,4,2,68,33,29,00769.pdf,77
0626.HK,8,9,78,11,3,1,5,3,8,0,0,0,8,4,6,3,13,11,3,64,44,40,00626.pdf,77
1339.HK,25,26,69,34,16,8,10,2,14,0,0,4,14,18,17,2,30,27,16,66,45,39,01339.pdf,77
0289.HK,6,10,75,9,8,9,11,1,4,0,0,0,4,6,7,1,15,8,8,49,42,56,00289.pdf,77
1928.HK,15,25,61,26,11,7,18,6,6,0,0,0,6,7,15,6,17,21,11,53,36,49,01928.pdf,77
3316.HK,14,14,76,18,7,8,10,2,1,0,0,0,1,11,14,2,25,19,7,66,51,41,03316.pdf,77
0564.HK,10,14,72,16,8,6,12,2,3,0,0,0,3,8,17,2,16,16,8,58,38,44,00564.pdf,77
0038.HK,15,8,87,12,5,3,6,2,0,0,0,14,0,10,8,2,11,11,5,85,77,33,00038.pdf,77
0220.HK,8,8,79,13,5,7,10,2,4,0,0,4,4,7,18,2,8,9,5,68,38,32,00220.pdf,77
1052.HK,17,22,68,21,11,4,7,5,0,0,0,0,0,8,26,5,20,26,11,57,50,51,01052.pdf,77
0239.HK,9,15,70,14,8,1,14,5,11,0,0,4,11,11,11,5,14,14,8,50,39,53,00239.pdf,77
0579.HK,16,16,75,18,10,14,15,3,6,0,0,0,6,8,23,3,22,16,10,65,54,44,00579.pdf,77
1109.HK,22,24,70,32,14,20,15,8,25,0,0,4,25,21,18,8,35,31,14,66,43,37,01109.pdf,77
0809.HK,7,14,69,15,5,3,7,1,0,0,0,0,0,6,11,1,15,9,5,51,28,47,00809.pdf,77
0051.HK,5,9,75,8,4,3,7,1,4,0,0,0,4,2,7,1,6,8,4,50,37,52,00051.pdf,77
0585.HK,4,7,78,7,2,1,3,2,8,0,0,0,8,3,3,2,8,9,2,56,40,47,00585.pdf,77
3889.HK,7,14,69,15,5,3,7,1,0,0,0,0,0,7,10,1,15,8,5,50,28,47,03889.pdf,77
1713.HK,10,14,72,16,7,5,8,1,0,0,0,0,0,10,15,1,18,15,7,57,37,44,01713.pdf,77
0715.HK,5,8,77,10,3,2,5,1,0,0,0,0,0,9,6,1,13,6,3,59,29,38,00715.pdf,77
6811.HK,7,14,69,14,5,7,11,3,3,0,0,0,3,15,15,3,17,13,5,48,31,51,06811.pdf,77
1375.HK,21,20,75,27,15,5,8,0,3,33,33,9,3,11,11,0,24,23,15,69,48,36,01375.pdf,77
1666.HK,16,16,76,25,6,5,9,4,1,0,0,0,1,13,13,4,24,20,6,69,40,31,01666.pdf,77
0800.HK,3,4,81,5,2,2,3,2,4,0,0,9,4,2,4,2,6,5,2,63,43,40,00800.pdf,77
2012.HK,7,12,73,11,8,4,11,1,0,0,0,0,0,6,10,1,13,9,8,51,39,52,02012.pdf,77
1065.HK,14,13,78,18,13,8,16,2,1,33,33,4,1,39,19,2,20,16,13,69,49,36,01065.pdf,77
1008.HK,4,7,78,7,4,1,7,5,0,0,0,0,0,6,8,5,6,7,4,54,43,50,01008.pdf,77
3606.HK,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,20,11,03606.pdf,77
0553.HK,16,10,84,19,5,4,6,3,3,0,0,0,3,7,7,3,24,18,5,78,52,28,00553.pdf,77
1308.HK,14,15,75,17,10,5,14,6,0,0,0,0,0,16,16,6,21,13,10,64,52,44,01308.pdf,77
0369.HK,7,9,77,10,8,4,7,1,0,0,0,0,0,6,10,1,11,12,8,59,43,45,00369.pdf,77
0242.HK,20,16,80,33,7,5,14,12,16,0,0,0,16,11,7,12,24,29,7,75,38,24,00242.pdf,77
1919.HK,36,46,52,46,19,11,24,12,3,33,33,14,3,12,30,12,77,41,19,58,49,49,01919.pdf,77
0317.HK,25,24,72,28,12,8,18,5,3,0,0,9,3,24,26,5,38,25,12,66,54,43,00317.pdf,77
6899.HK,2,3,80,5,1,1,3,0,8,0,0,0,8,2,3,0,11,3,1,62,27,33,06899.pdf,77
1992.HK,26,27,69,40,13,16,15,5,3,0,0,0,3,19,25,5,29,37,13,67,40,34,01992.pdf,77
0670.HK,37,30,75,44,20,8,12,4,0,0,0,0,0,10,28,4,44,44,20,72,53,35,00670.pdf,77
0347.HK,32,24,80,33,26,4,18,3,1,0,0,0,1,14,23,3,26,21,26,74,61,36,00347.pdf,77
2333.HK,24,23,73,28,12,12,13,5,8,0,0,19,8,13,24,5,25,22,12,67,55,42,02333.pdf,77
2877.HK,21,33,55,30,14,7,18,8,24,0,0,4,24,20,28,8,34,25,14,50,43,56,02877.pdf,77
0586.HK,16,14,79,16,12,9,19,3,0,0,0,0,0,12,18,3,17,15,12,69,60,42,00586.pdf,77
0576.HK,7,9,77,9,3,4,8,2,6,0,0,0,6,5,8,2,11,8,3,56,50,52,00576.pdf,77
1448.HK,19,18,75,25,7,5,9,6,16,0,0,0,16,16,23,6,26,27,7,68,47,37,01448.pdf,77
0665.HK,17,21,69,22,8,5,10,3,11,0,0,0,11,10,12,3,30,21,8,58,49,49,00665.pdf,77
0656.HK,47,53,52,61,29,9,21,8,6,0,0,0,6,48,56,8,54,58,29,63,48,43,00656.pdf,77
1388.HK,7,12,73,14,5,3,5,0,9,0,0,0,9,10,10,0,10,11,5,55,32,43,01388.pdf,77
0187.HK,16,14,77,19,5,5,12,1,1,0,0,4,1,11,20,1,24,15,5,69,50,38,00187.pdf,77
3877.HK,13,18,69,19,5,10,9,5,0,0,0,14,0,15,7,5,21,17,5,56,41,48,03877.pdf,77
1359.HK,24,34,57,26,15,7,8,4,22,0,0,9,22,9,11,4,28,27,15,49,58,65,01359.pdf,77
2196.HK,55,65,42,69,24,18,30,13,14,0,0,19,14,32,40,13,51,61,24,60,49,47,02196.pdf,77
1508.HK,29,24,76,33,18,5,6,9,3,0,0,4,3,14,17,9,26,29,18,71,54,37,01508.pdf,77
3788.HK,11,19,67,19,8,7,15,0,8,0,0,0,8,7,29,0,29,18,8,52,36,50,03788.pdf,77
1772.HK,22,24,70,25,20,26,23,6,3,0,0,4,3,20,26,6,22,24,20,62,54,47,01772.pdf,77
6869.HK,30,23,78,30,8,4,8,8,14,0,0,4,14,20,21,8,30,23,8,73,61,39,06869.pdf,77
2338.HK,26,21,78,28,10,5,14,6,6,0,0,4,6,26,22,6,22,26,10,73,57,37,02338.pdf,77
1053.HK,6,4,83,7,2,1,6,1,0,0,0,0,0,8,4,1,7,5,2,76,55,31,01053.pdf,77
0551.HK,21,23,71,28,15,17,17,8,4,0,0,4,4,35,25,8,38,29,15,65,48,41,00551.pdf,77
6198.HK,34,24,81,33,16,10,13,6,14,0,0,0,14,18,31,6,48,31,16,76,64,37,06198.pdf,77
1202.HK,15,14,78,18,6,5,8,0,1,0,0,0,1,7,13,0,20,14,6,70,52,37,01202.pdf,77
1766.HK,31,17,89,27,15,6,13,5,3,0,0,14,3,9,15,5,19,19,15,84,72,31,01766.pdf,77
0675.HK,11,20,64,22,12,6,17,5,1,0,0,4,1,12,12,5,13,15,12,53,31,46,00675.pdf,77
0905.HK,5,7,78,6,4,2,6,2,1,0,0,0,1,5,6,2,8,6,4,53,47,54,00905.pdf,77
1578.HK,34,32,69,38,13,12,15,11,8,0,0,0,8,17,15,11,49,37,13,67,55,42,01578.pdf,77
1599.HK,11,17,69,21,8,8,10,2,3,0,0,9,3,11,17,2,24,20,8,58,33,42,01599.pdf,77
8668.HK,4,9,73,8,6,2,7,1,1,0,0,4,1,11,8,1,13,7,6,41,30,59,08668.pdf,77
1171.HK,34,32,70,31,17,12,14,12,3,0,0,0,3,18,35,12,30,34,17,65,67,51,01171.pdf,77
6826.HK,8,12,75,12,4,3,7,0,4,0,0,0,4,6,9,0,12,11,4,57,44,48,06826.pdf,77
0450.HK,5,8,76,8,4,3,6,1,8,0,0,0,8,4,8,1,5,9,4,51,37,52,00450.pdf,77
0012.HK,17,16,76,23,7,4,10,6,12,33,33,4,12,7,10,6,18,22,7,68,45,35,00012.pdf,77
0316.HK,38,41,60,44,19,18,27,16,22,0,0,14,22,20,26,16,35,38,19,62,53,47,00316.pdf,77
0887.HK,8,8,80,12,5,1,4,1,8,0,0,0,8,3,6,1,18,9,5,69,40,32,00887.pdf,77
1522.HK,12,6,85,12,5,4,6,3,6,0,0,0,6,12,6,3,17,11,5,82,60,27,01522.pdf,77
0175.HK,29,30,67,39,16,19,20,7,38,0,0,4,38,20,22,7,34,37,16,66,46,38,00175.pdf,77
0956.HK,24,22,75,24,9,24,14,3,3,0,0,0,3,6,22,3,22,20,9,67,62,46,00956.pdf,77
9966.HK,10,10,78,12,5,5,7,1,0,0,0,0,0,10,9,1,15,11,5,65,53,43,09966.pdf,77
2552.HK,10,9,80,9,4,1,4,1,1,0,0,4,1,7,8,1,13,9,4,67,66,49,02552.pdf,77
1211.HK,14,16,74,18,8,8,7,3,9,0,0,0,9,7,10,3,14,19,8,63,49,44,01211.pdf,77
8329.HK,11,17,69,17,8,11,12,2,4,0,0,9,4,7,16,2,13,16,8,52,41,52,08329.pdf,77
0255.HK,3,5,79,5,4,1,8,0,0,0,0,4,0,1,6,0,6,3,4,54,44,51,00255.pdf,77
0003.HK,31,38,58,43,20,24,31,3,1,0,0,4,1,21,31,3,35,38,20,61,44,44,00003.pdf,77
0719.HK,20,17,78,19,6,1,11,6,8,0,0,0,8,12,19,6,18,16,6,69,65,45,00719.pdf,77
0902.HK,42,39,68,44,18,34,36,3,1,0,0,0,1,22,52,3,28,34,18,67,59,44,00902.pdf,77
0173.HK,7,6,82,9,3,4,5,2,4,0,0,0,4,5,4,2,13,11,3,73,51,33,00173.pdf,77
6865.HK,5,7,77,8,5,4,12,1,3,0,0,0,3,2,12,1,8,6,5,55,39,47,06865.pdf,77
2359.HK,20,20,73,26,11,6,13,3,9,0,0,4,9,19,25,3,31,25,11,66,47,38,02359.pdf,77
3623.HK,8,12,74,16,6,3,8,2,0,0,0,0,0,9,10,2,19,11,6,60,32,38,03623.pdf,77
3899.HK,17,18,74,22,10,11,18,3,1,0,0,4,1,20,21,3,21,23,10,66,49,40,03899.pdf,77
2038.HK,8,12,73,14,6,2,10,1,3,0,0,0,3,11,10,1,15,11,6,56,36,45,02038.pdf,77
3996.HK,16,14,78,17,10,12,14,4,3,0,0,4,3,10,22,4,16,17,10,70,58,41,03996.pdf,77
0998.HK,31,39,57,46,19,11,12,9,14,0,0,28,14,18,13,9,43,37,19,61,42,43,00998.pdf,77
1426.HK,2,3,81,3,2,1,3,0,0,0,0,0,0,2,3,0,2,4,2,57,46,49,01426.pdf,77
1930.HK,6,10,75,9,4,5,5,0,1,0,0,0,1,3,6,0,10,8,4,49,42,56,01930.pdf,77
0921.HK,7,7,79,8,8,6,9,0,0,0,0,0,0,6,8,0,8,6,8,63,52,46,00921.pdf,77
2018.HK,20,27,63,26,13,10,19,8,0,0,0,9,0,8,25,8,26,24,13,56,48,52,02018.pdf,77
2340.HK,2,10,71,12,3,4,7,0,0,0,0,0,0,4,5,0,3,12,3,48,15,43,02340.pdf,77
1083.HK,64,59,59,76,17,16,25,18,41,0,0,9,41,18,61,18,61,61,17,69,52,38,01083.pdf,77
0941.HK,40,42,60,51,29,9,19,11,14,0,0,4,14,24,23,11,51,45,29,65,48,41,00941.pdf,77
1199.HK,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,18,0,01199.pdf,77
0431.HK,4,6,79,7,3,3,6,1,1,0,0,0,1,7,5,1,9,5,3,58,39,44,00431.pdf,77
3991.HK,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,03991.pdf,77
0066.HK,25,25,72,31,6,6,16,20,8,0,0,4,8,12,17,20,18,27,6,67,50,39,00066.pdf,77
0752.HK,10,11,77,14,9,5,10,2,6,33,33,9,6,7,8,2,13,14,9,65,45,39,00752.pdf,77
1513.HK,24,28,65,33,15,7,14,2,19,0,0,0,19,25,19,2,28,29,15,61,45,43,01513.pdf,77
6868.HK,9,9,78,11,3,3,6,1,4,0,0,0,4,9,8,1,11,9,3,64,50,43,06868.pdf,77
0788.HK,38,22,88,33,15,9,9,4,0,0,0,19,0,16,18,4,33,24,15,82,71,33,00788.pdf,77
1809.HK,5,13,70,11,4,3,6,1,1,0,0,0,1,14,10,1,18,10,4,44,29,56,01809.pdf,77
2638.HK,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,48,02638.pdf,77
8169.HK,3,5,78,11,3,5,6,1,0,33,33,0,0,4,4,1,3,6,3,64,17,25,08169.pdf,77
2378.HK,29,23,78,29,10,10,9,1,29,0,0,4,29,12,7,1,23,27,10,72,62,39,02378.pdf,77
0008.HK,15,15,76,22,9,4,13,1,20,0,0,0,20,9,8,1,23,23,9,69,41,33,00008.pdf,77
2208.HK,49,23,97,33,12,50,23,7,12,0,0,23,12,15,18,7,30,30,12,90,92,35,02208.pdf,77
8007.HK,5,8,76,10,4,4,6,2,1,0,0,0,1,3,7,2,9,7,4,57,30,40,08007.pdf,77
0874.HK,28,22,77,25,15,8,12,4,0,0,0,0,0,13,14,4,14,25,15,71,67,44,00874.pdf,77
1618.HK,33,23,82,37,12,6,16,4,1,0,0,9,1,12,19,4,30,28,12,77,56,31,01618.pdf,77
0598.HK,17,15,78,18,8,3,6,4,1,0,0,9,1,13,11,4,16,19,8,70,57,40,00598.pdf,77
0323.HK,11,13,75,17,8,3,11,0,0,0,0,0,0,11,16,0,10,10,8,64,41,38,00323.pdf,77
1635.HK,16,16,76,20,5,14,12,3,0,33,33,0,0,26,12,3,19,18,5,67,48,39,01635.pdf,77
2068.HK,25,17,83,26,11,7,10,6,1,0,0,0,1,8,22,6,26,25,11,77,61,34,02068.pdf,77
1988.HK,18,14,80,18,6,4,8,1,3,0,0,4,3,4,14,1,19,17,6,71,63,41,01988.pdf,77
6886.HK,29,29,68,43,17,11,11,4,4,0,0,33,4,16,10,4,46,44,17,68,41,34,06886.pdf,77
1288.HK,53,49,63,62,45,10,12,5,29,33,33,23,29,27,17,5,60,50,45,68,53,39,01288.pdf,77
0045.HK,16,22,67,23,9,10,15,13,17,0,0,9,17,13,8,13,16,23,9,57,44,49,00045.pdf,77
0390.HK,27,21,78,41,20,4,18,4,0,0,0,0,0,26,37,4,32,26,20,74,40,26,00390.pdf,77
0991.HK,23,15,84,21,8,9,11,3,1,0,0,4,1,4,15,3,20,14,8,78,67,35,00991.pdf,77
0525.HK,7,8,79,10,1,0,1,3,1,0,0,9,1,8,6,3,12,9,1,66,45,38,00525.pdf,77
1055.HK,27,23,76,32,13,9,11,3,1,0,0,4,1,21,16,3,31,30,13,71,52,36,01055.pdf,77
0432.HK,12,16,71,18,9,5,17,12,3,0,0,9,3,6,12,12,17,21,9,58,43,46,00432.pdf,77
0107.HK,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,00107.pdf,77
8018.HK,4,5,80,8,3,1,5,1,1,0,0,0,1,4,4,1,10,5,3,65,35,34,08018.pdf,77
0014.HK,12,10,81,15,5,5,8,6,1,0,0,4,1,7,7,6,14,12,5,72,48,33,00014.pdf,77
8117.HK,11,17,69,14,8,9,14,6,1,0,0,4,1,11,12,6,13,11,8,48,48,61,08117.pdf,77
0819.HK,7,6,81,10,2,3,3,0,6,0,0,0,6,7,3,0,7,8,2,72,41,29,00819.pdf,77
1088.HK,30,31,67,32,17,17,18,3,1,0,0,0,1,24,30,3,30,25,17,63,58,49,01088.pdf,77
6881.HK,24,16,83,27,11,1,2,6,17,0,0,4,17,18,3,6,26,25,11,77,56,31,06881.pdf,77
1330.HK,6,10,74,12,6,2,14,2,1,0,0,0,1,9,15,2,9,11,6,54,32,44,01330.pdf,77
0939.HK,22,25,67,25,15,11,9,4,4,0,0,0,4,13,13,4,25,19,15,60,53,50,00939.pdf,77
0386.HK,29,31,65,34,29,26,31,4,3,0,0,4,3,14,35,4,26,29,29,62,52,46,00386.pdf,77
2016.HK,31,32,66,36,22,4,8,7,11,0,0,9,11,16,8,7,44,33,22,64,53,45,02016.pdf,77
6099.HK,20,23,69,25,7,3,5,3,9,0,0,19,9,19,8,3,24,24,7,61,50,47,06099.pdf,77
1776.HK,34,30,72,40,23,5,10,9,41,33,33,0,41,23,16,9,45,40,23,69,53,38,01776.pdf,77
1756.HK,10,12,75,15,8,17,12,2,3,0,0,4,3,10,12,2,17,22,8,60,41,43,01756.pdf,77
6806.HK,22,20,75,30,15,5,8,3,4,0,0,0,4,15,7,3,35,27,15,70,46,34,06806.pdf,77
1398.HK,47,29,87,51,20,8,9,10,12,100,100,9,12,13,11,10,41,39,20,80,56,28,01398.pdf,77
6178.HK,19,19,74,24,10,1,2,3,6,0,0,9,6,6,6,3,25,22,10,67,49,39,06178.pdf,77
0763.HK,29,32,66,37,17,7,14,4,12,0,0,19,12,21,14,4,32,30,17,64,48,42,00763.pdf,77
3958.HK,15,17,72,21,12,9,7,3,6,0,0,4,6,14,9,3,29,20,12,62,43,41,03958.pdf,77
