stock_code,ESG_2017_rel_date,ESG_2018_rel_date,ESG_2019_rel_date,ESG_2020_rel_date,ESG_2021_rel_date,ESG_2022_rel_date,ESG_2023_rel_date
00256.HK,NA,25/04/2019,NA,NA,NA,NA,NA
00953.HK,NA,25/04/2019,NA,NA,NA,NA,NA
01766.HK,NA,25/04/2019,NA,NA,NA,NA,NA
00588.HK,NA,25/04/2019,NA,NA,NA,NA,NA
01206.HK,NA,25/04/2019,NA,NA,NA,NA,NA
00117.HK,NA,25/04/2019,NA,NA,NA,NA,NA
01787.HK,NA,25/04/2019,NA,NA,NA,NA,NA
01526.HK,NA,25/04/2019,NA,NA,NA,NA,NA
02377.HK,NA,25/04/2019,NA,NA,NA,NA,NA
00551.HK,NA,25/04/2019,NA,NA,NA,NA,NA
02068.HK,NA,25/04/2019,NA,NA,NA,NA,NA
00693.HK,NA,25/04/2019,NA,NA,NA,NA,NA
00764.HK,NA,25/04/2019,NA,NA,NA,NA,NA
01265.HK,NA,25/04/2019,NA,NA,NA,NA,NA
02116.HK,NA,25/04/2019,NA,NA,NA,NA,NA
01370.HK,NA,25/04/2019,NA,NA,NA,NA,NA
02798.HK,NA,25/04/2019,NA,NA,NA,NA,NA
06189.HK,NA,25/04/2019,NA,NA,NA,NA,NA
02166.HK,NA,25/04/2019,NA,NA,NA,NA,NA
01010.HK,NA,25/04/2019,NA,NA,NA,NA,NA
01495.HK,NA,25/04/2019,NA,NA,NA,NA,NA
00915.HK,NA,25/04/2019,NA,NA,NA,NA,NA
01255.HK,NA,25/04/2019,NA,NA,NA,NA,NA
01767.HK,NA,25/04/2019,NA,NA,NA,NA,NA
02869.HK,NA,25/04/2019,NA,NA,NA,NA,NA
00630.HK,NA,25/04/2019,NA,NA,NA,NA,NA
03773.HK,NA,25/04/2019,NA,NA,NA,NA,NA
01868.HK,NA,25/04/2019,NA,NA,NA,NA,NA
02258.HK,NA,25/04/2019,NA,NA,NA,NA,NA
02023.HK,NA,25/04/2019,NA,NA,NA,NA,NA
03698.HK,NA,25/04/2019,NA,NA,NA,NA,NA
00554.HK,NA,25/04/2019,NA,NA,NA,NA,NA
03813.HK,NA,25/04/2019,NA,NA,NA,NA,NA
00707.HK,NA,25/04/2019,NA,NA,NA,NA,NA
00757.HK,NA,25/04/2019,NA,NA,NA,NA,NA
00410.HK,NA,25/04/2019,NA,NA,NA,NA,NA
01696.HK,NA,25/04/2019,NA,NA,NA,NA,NA
06890.HK,NA,25/04/2019,NA,NA,NA,NA,NA
00103.HK,NA,25/04/2019,NA,NA,NA,NA,NA
00239.HK,NA,25/04/2019,NA,NA,NA,NA,NA
01980.HK,NA,25/04/2019,NA,NA,NA,NA,NA
00428.HK,NA,25/04/2019,NA,NA,NA,NA,NA
03330.HK,NA,25/04/2019,NA,NA,NA,NA,NA
00811.HK,NA,25/04/2019,NA,NA,NA,NA,NA
00065.HK,NA,25/04/2019,NA,NA,NA,NA,NA
00983.HK,NA,25/04/2019,NA,NA,NA,NA,NA
00881.HK,NA,25/04/2019,NA,NA,NA,NA,NA
00995.HK,NA,25/04/2019,NA,NA,NA,NA,NA
01583.HK,NA,25/04/2019,NA,NA,NA,NA,NA
01765.HK,NA,25/04/2019,NA,NA,NA,NA,NA
00542.HK,NA,25/04/2019,NA,NA,NA,NA,NA
01099.HK,NA,25/04/2019,NA,NA,NA,NA,NA
01772.HK,NA,NA,NA,NA,NA,NA,NA
00726.HK,NA,24/04/2019,NA,NA,NA,NA,NA
01635.HK,NA,NA,NA,NA,NA,NA,NA
01592.HK,NA,24/04/2019,NA,NA,NA,NA,NA
00471.HK,NA,24/04/2019,NA,NA,NA,NA,NA
02330.HK,NA,24/04/2019,NA,NA,NA,NA,NA
01420.HK,NA,24/04/2019,NA,NA,NA,NA,NA
02342.HK,NA,24/04/2019,NA,NA,NA,NA,NA
00116.HK,NA,24/04/2019,NA,NA,NA,NA,NA
03382.HK,NA,24/04/2019,NA,NA,NA,NA,NA
00200.HK,NA,24/04/2019,NA,NA,NA,NA,NA
03983.HK,NA,24/04/2019,NA,NA,NA,NA,NA
00622.HK,NA,24/04/2019,NA,NA,NA,NA,NA
00082.HK,NA,24/04/2019,NA,NA,NA,NA,NA
02880.HK,NA,NA,NA,NA,NA,NA,NA
03302.HK,NA,24/04/2019,NA,NA,NA,NA,NA
01587.HK,NA,24/04/2019,NA,NA,NA,NA,NA
00544.HK,NA,24/04/2019,NA,NA,NA,NA,NA
00379.HK,NA,24/04/2019,NA,NA,NA,NA,NA
02880.HK,NA,24/04/2019,NA,NA,NA,NA,NA
00974.HK,NA,24/04/2019,NA,NA,NA,NA,NA
00458.HK,NA,24/04/2019,NA,NA,NA,NA,NA
00620.HK,NA,24/04/2019,NA,NA,NA,NA,NA
01629.HK,NA,24/04/2019,NA,NA,NA,NA,NA
01358.HK,NA,24/04/2019,NA,NA,NA,NA,NA
01297.HK,NA,24/04/2019,NA,NA,NA,NA,NA
00506.HK,NA,24/04/2019,NA,NA,NA,NA,NA
02313.HK,NA,24/04/2019,NA,NA,NA,NA,NA
06880.HK,NA,24/04/2019,NA,NA,NA,NA,NA
01739.HK,NA,24/04/2019,NA,NA,NA,NA,NA
00831.HK,NA,24/04/2019,NA,NA,NA,NA,NA
02588.HK,NA,24/04/2019,NA,NA,NA,NA,NA
01789.HK,NA,24/04/2019,NA,NA,NA,NA,NA
06108.HK,NA,23/04/2019,NA,NA,NA,NA,NA
06036.HK,NA,23/04/2019,NA,NA,NA,NA,NA
01568.HK,NA,23/04/2019,NA,NA,NA,NA,NA
01241.HK,NA,23/04/2019,NA,NA,NA,NA,NA
01576.HK,NA,23/04/2019,NA,NA,NA,NA,NA
02799.HK,NA,23/04/2019,NA,NA,NA,NA,NA
01731.HK,NA,23/04/2019,NA,NA,NA,NA,NA
03689.HK,NA,23/04/2019,NA,NA,NA,NA,NA
01835.HK,NA,23/04/2019,NA,NA,NA,NA,NA
01882.HK,NA,23/04/2019,NA,NA,NA,NA,NA
03329.HK,NA,23/04/2019,NA,NA,NA,NA,NA
06862.HK,NA,23/04/2019,NA,NA,NA,NA,NA
01773.HK,NA,23/04/2019,NA,NA,NA,NA,NA
00676.HK,NA,23/04/2019,NA,NA,NA,NA,NA
00166.HK,NA,23/04/2019,NA,NA,NA,NA,NA
02222.HK,NA,23/04/2019,NA,NA,NA,NA,NA
00069.HK,NA,23/04/2019,NA,NA,NA,NA,NA
00484.HK,NA,23/04/2019,NA,NA,NA,NA,NA
01986.HK,NA,23/04/2019,NA,NA,NA,NA,NA
03328.HK,NA,23/04/2019,NA,NA,NA,NA,NA
00222.HK,NA,23/04/2019,NA,NA,NA,NA,NA
02699.HK,NA,23/04/2019,NA,NA,NA,NA,NA
01683.HK,NA,23/04/2019,NA,NA,NA,NA,NA
00181.HK,NA,23/04/2019,NA,NA,NA,NA,NA
01577.HK,NA,23/04/2019,NA,NA,NA,NA,NA
00776.HK,NA,23/04/2019,NA,NA,NA,NA,NA
00207.HK,NA,23/04/2019,NA,NA,NA,NA,NA
01979.HK,NA,23/04/2019,NA,NA,NA,NA,NA
00532.HK,NA,23/04/2019,NA,NA,NA,NA,NA
00975.HK,NA,23/04/2019,NA,NA,NA,NA,NA
01813.HK,NA,23/04/2019,NA,NA,NA,NA,NA
00719.HK,NA,23/04/2019,NA,NA,NA,NA,NA
06878.HK,NA,23/04/2019,NA,NA,NA,NA,NA
00180.HK,NA,23/04/2019,NA,NA,NA,NA,NA
00528.HK,NA,23/04/2019,NA,NA,NA,NA,NA
00902.HK,NA,23/04/2019,NA,NA,NA,NA,NA
01520.HK,NA,23/04/2019,NA,NA,NA,NA,NA
00956.HK,NA,23/04/2019,NA,NA,NA,NA,NA
01675.HK,NA,23/04/2019,NA,NA,NA,NA,NA
03326.HK,NA,23/04/2019,NA,NA,NA,NA,NA
00871.HK,NA,23/04/2019,NA,NA,NA,NA,NA
00628.HK,NA,23/04/2019,NA,NA,NA,NA,NA
06833.HK,NA,22/04/2019,NA,NA,NA,NA,NA
01831.HK,NA,18/04/2019,NA,NA,NA,NA,NA
06128.HK,NA,18/04/2019,NA,NA,NA,NA,NA
02327.HK,NA,18/04/2019,NA,NA,NA,NA,NA
03623.HK,NA,18/04/2019,NA,NA,NA,NA,NA
02018.HK,NA,18/04/2019,NA,NA,NA,NA,NA
00438.HK,NA,18/04/2019,NA,NA,NA,NA,NA
01065.HK,NA,18/04/2019,NA,NA,NA,NA,NA
00826.HK,NA,18/04/2019,NA,NA,NA,NA,NA
00852.HK,NA,18/04/2019,NA,NA,NA,NA,NA
00260.HK,NA,18/04/2019,NA,NA,NA,NA,NA
02380.HK,NA,18/04/2019,NA,NA,NA,NA,NA
00003.HK,NA,18/04/2019,NA,NA,NA,NA,NA
01996.HK,NA,18/04/2019,NA,NA,NA,NA,NA
00822.HK,NA,18/04/2019,NA,NA,NA,NA,NA
00295.HK,NA,18/04/2019,NA,NA,NA,NA,NA
01105.HK,NA,18/04/2019,NA,NA,NA,NA,NA
00012.HK,NA,18/04/2019,NA,NA,NA,NA,NA
01022.HK,NA,18/04/2019,NA,NA,NA,NA,NA
00097.HK,NA,18/04/2019,NA,NA,NA,NA,NA
01289.HK,NA,18/04/2019,NA,NA,NA,NA,NA
00538.HK,NA,18/04/2019,NA,NA,NA,NA,NA
01938.HK,NA,18/04/2019,NA,NA,NA,NA,NA
03301.HK,NA,18/04/2019,NA,NA,NA,NA,NA
01992.HK,NA,18/04/2019,NA,NA,NA,NA,NA
00339.HK,NA,18/04/2019,NA,NA,NA,NA,NA
01722.HK,NA,18/04/2019,NA,NA,NA,NA,NA
01305.HK,NA,18/04/2019,NA,NA,NA,NA,NA
06830.HK,NA,18/04/2019,NA,NA,NA,NA,NA
00752.HK,NA,18/04/2019,NA,NA,NA,NA,NA
02188.HK,NA,18/04/2019,NA,NA,NA,NA,NA
00357.HK,NA,18/04/2019,NA,NA,NA,NA,NA
00267.HK,NA,18/04/2019,NA,NA,NA,NA,NA
03332.HK,NA,18/04/2019,NA,NA,NA,NA,NA
00031.HK,NA,18/04/2019,NA,NA,NA,NA,NA
00575.HK,NA,18/04/2019,NA,NA,NA,NA,NA
01308.HK,NA,18/04/2019,NA,NA,NA,NA,NA
01332.HK,NA,18/04/2019,NA,NA,NA,NA,NA
00050.HK,NA,17/04/2019,NA,NA,NA,NA,NA
03886.HK,NA,17/04/2019,NA,NA,NA,NA,NA
00431.HK,NA,17/04/2019,NA,NA,NA,NA,NA
03688.HK,NA,17/04/2019,NA,NA,NA,NA,NA
01749.HK,NA,17/04/2019,NA,NA,NA,NA,NA
01771.HK,NA,17/04/2019,NA,NA,NA,NA,NA
01137.HK,NA,17/04/2019,NA,NA,NA,NA,NA
00952.HK,NA,17/04/2019,NA,NA,NA,NA,NA
02340.HK,NA,17/04/2019,NA,NA,NA,NA,NA
00926.HK,NA,17/04/2019,NA,NA,NA,NA,NA
06188.HK,NA,17/04/2019,NA,NA,NA,NA,NA
03709.HK,NA,17/04/2019,NA,NA,NA,NA,NA
00662.HK,NA,17/04/2019,NA,NA,NA,NA,NA
00111.HK,NA,17/04/2019,NA,NA,NA,NA,NA
00373.HK,NA,17/04/2019,NA,NA,NA,NA,NA
01388.HK,NA,17/04/2019,NA,NA,NA,NA,NA
01543.HK,NA,17/04/2019,NA,NA,NA,NA,NA
01706.HK,NA,17/04/2019,NA,NA,NA,NA,NA
00800.HK,NA,17/04/2019,NA,NA,NA,NA,NA
06116.HK,NA,17/04/2019,NA,NA,NA,NA,NA
01626.HK,NA,17/04/2019,NA,NA,NA,NA,NA
01478.HK,NA,17/04/2019,NA,NA,NA,NA,NA
03393.HK,NA,17/04/2019,NA,NA,NA,NA,NA
02356.HK,NA,17/04/2019,NA,NA,NA,NA,NA
00878.HK,NA,17/04/2019,NA,NA,NA,NA,NA
00697.HK,NA,17/04/2019,NA,NA,NA,NA,NA
00173.HK,NA,17/04/2019,NA,NA,NA,NA,NA
03939.HK,NA,17/04/2019,NA,NA,NA,NA,NA
00653.HK,NA,17/04/2019,NA,NA,NA,NA,NA
00440.HK,NA,17/04/2019,NA,NA,NA,NA,NA
01232.HK,NA,17/04/2019,NA,NA,NA,NA,NA
02086.HK,NA,17/04/2019,NA,NA,NA,NA,NA
00212.HK,NA,17/04/2019,NA,NA,NA,NA,NA
02196.HK,NA,17/04/2019,NA,NA,NA,NA,NA
00709.HK,NA,17/04/2019,NA,NA,NA,NA,NA
03888.HK,NA,17/04/2019,NA,NA,NA,NA,NA
00206.HK,NA,17/04/2019,NA,NA,NA,NA,NA
01208.HK,NA,17/04/2019,NA,NA,NA,NA,NA
01148.HK,NA,17/04/2019,NA,NA,NA,NA,NA
00229.HK,NA,17/04/2019,NA,NA,NA,NA,NA
01385.HK,NA,17/04/2019,NA,NA,NA,NA,NA
03883.HK,NA,17/04/2019,NA,NA,NA,NA,NA
03616.HK,NA,17/04/2019,NA,NA,NA,NA,NA
01612.HK,NA,17/04/2019,NA,NA,NA,NA,NA
02262.HK,NA,17/04/2019,NA,NA,NA,NA,NA
00450.HK,NA,17/04/2019,NA,NA,NA,NA,NA
00859.HK,NA,17/04/2019,NA,NA,NA,NA,NA
02369.HK,NA,17/04/2019,NA,NA,NA,NA,NA
00720.HK,NA,16/04/2019,NA,NA,NA,NA,NA
01345.HK,NA,16/04/2019,NA,NA,NA,NA,NA
01725.HK,NA,16/04/2019,NA,NA,NA,NA,NA
00947.HK,NA,16/04/2019,NA,NA,NA,NA,NA
02339.HK,NA,16/04/2019,NA,NA,NA,NA,NA
02337.HK,NA,16/04/2019,NA,NA,NA,NA,NA
01808.HK,NA,16/04/2019,NA,NA,NA,NA,NA
00936.HK,NA,16/04/2019,NA,NA,NA,NA,NA
00857.HK,NA,16/04/2019,NA,NA,NA,NA,NA
00876.HK,NA,16/04/2019,NA,NA,NA,NA,NA
00118.HK,NA,16/04/2019,NA,NA,NA,NA,NA
00771.HK,NA,16/04/2019,NA,NA,NA,NA,NA
00872.HK,NA,16/04/2019,NA,NA,NA,NA,NA
01911.HK,NA,16/04/2019,NA,NA,NA,NA,NA
01215.HK,NA,16/04/2019,NA,NA,NA,NA,NA
00511.HK,NA,15/04/2019,NA,NA,NA,NA,NA
00511.HK,NA,15/04/2019,NA,NA,NA,NA,NA
03315.HK,NA,15/04/2019,NA,NA,NA,NA,NA
00436.HK,NA,15/04/2019,NA,NA,NA,NA,NA
01579.HK,NA,15/04/2019,NA,NA,NA,NA,NA
01669.HK,NA,15/04/2019,NA,NA,NA,NA,NA
01447.HK,NA,15/04/2019,NA,NA,NA,NA,NA
00210.HK,NA,15/04/2019,NA,NA,NA,NA,NA
01253.HK,NA,15/04/2019,NA,NA,NA,NA,NA
02028.HK,NA,15/04/2019,NA,NA,NA,NA,NA
00352.HK,NA,15/04/2019,NA,NA,NA,NA,NA
02198.HK,NA,15/04/2019,NA,NA,NA,NA,NA
01456.HK,NA,15/04/2019,NA,NA,NA,NA,NA
03380.HK,NA,15/04/2019,NA,NA,NA,NA,NA
00830.HK,NA,15/04/2019,NA,NA,NA,NA,NA
00272.HK,NA,15/04/2019,NA,NA,NA,NA,NA
08169.HK,NA,15/04/2019,NA,NA,NA,NA,NA
00322.HK,NA,15/04/2019,NA,NA,NA,NA,NA
01396.HK,NA,15/04/2019,NA,NA,NA,NA,NA
01300.HK,NA,12/04/2019,NA,NA,NA,NA,NA
01199.HK,NA,12/04/2019,NA,NA,NA,NA,NA
01180.HK,NA,12/04/2019,NA,NA,NA,NA,NA
00863.HK,NA,12/04/2019,NA,NA,NA,NA,NA
00028.HK,NA,12/04/2019,NA,NA,NA,NA,NA
00045.HK,NA,12/04/2019,NA,NA,NA,NA,NA
00941.HK,NA,12/04/2019,NA,NA,NA,NA,NA
00987.HK,NA,12/04/2019,NA,NA,NA,NA,NA
00032.HK,NA,12/04/2019,NA,NA,NA,NA,NA
01083.HK,NA,12/04/2019,NA,NA,NA,NA,NA
03903.HK,NA,12/04/2019,NA,NA,NA,NA,NA
01721.HK,NA,12/04/2019,NA,NA,NA,NA,NA
03628.HK,NA,12/04/2019,NA,NA,NA,NA,NA
03908.HK,NA,12/04/2019,NA,NA,NA,NA,NA
01715.HK,NA,12/04/2019,NA,NA,NA,NA,NA
00232.HK,NA,12/04/2019,NA,NA,NA,NA,NA
00540.HK,NA,12/04/2019,NA,NA,NA,NA,NA
01091.HK,NA,12/04/2019,NA,NA,NA,NA,NA
00832.HK,NA,12/04/2019,NA,NA,NA,NA,NA
00585.HK,NA,11/04/2019,NA,NA,NA,NA,NA
03690.HK,NA,11/04/2019,NA,NA,NA,NA,NA
00036.HK,NA,11/04/2019,NA,NA,NA,NA,NA
00347.HK,NA,11/04/2019,NA,NA,NA,NA,NA
06119.HK,NA,NA,NA,NA,NA,NA,NA
00535.HK,NA,11/04/2019,NA,NA,NA,NA,NA
06066.HK,NA,11/04/2019,NA,NA,NA,NA,NA
01299.HK,NA,11/04/2019,NA,NA,NA,NA,NA
01263.HK,NA,11/04/2019,NA,NA,NA,NA,NA
00730.HK,NA,11/04/2019,NA,NA,NA,NA,NA
00883.HK,NA,11/04/2019,NA,NA,NA,NA,NA
00610.HK,NA,11/04/2019,NA,NA,NA,NA,NA
01962.HK,NA,11/04/2019,NA,NA,NA,NA,NA
00351.HK,NA,11/04/2019,NA,NA,NA,NA,NA
00535.HK,NA,11/04/2019,NA,NA,NA,NA,NA
02883.HK,NA,11/04/2019,NA,NA,NA,NA,NA
00240.HK,NA,11/04/2019,NA,NA,NA,NA,NA
00465.HK,NA,11/04/2019,NA,NA,NA,NA,NA
01666.HK,NA,11/04/2019,NA,NA,NA,NA,NA
00062.HK,NA,11/04/2019,NA,NA,NA,NA,NA
00563.HK,NA,11/04/2019,NA,NA,NA,NA,NA
03838.HK,NA,11/04/2019,NA,NA,NA,NA,NA
00695.HK,NA,10/04/2019,NA,NA,NA,NA,NA
01224.HK,NA,10/04/2019,NA,NA,NA,NA,NA
02331.HK,NA,10/04/2019,NA,NA,NA,NA,NA
00062.HK,NA,10/04/2019,NA,NA,NA,NA,NA
00146.HK,NA,10/04/2019,NA,NA,NA,NA,NA
00086.HK,NA,10/04/2019,NA,NA,NA,NA,NA
00929.HK,NA,10/04/2019,NA,NA,NA,NA,NA
01415.HK,NA,10/04/2019,NA,NA,NA,NA,NA
00984.HK,NA,10/04/2019,NA,NA,NA,NA,NA
03368.HK,NA,10/04/2019,NA,NA,NA,NA,NA
02203.HK,NA,10/04/2019,NA,NA,NA,NA,NA
00728.HK,NA,10/04/2019,NA,NA,NA,NA,NA
00019.HK,NA,10/04/2019,NA,NA,NA,NA,NA
00087.HK,NA,10/04/2019,NA,NA,NA,NA,NA
00543.HK,NA,10/04/2019,NA,NA,NA,NA,NA
00533.HK,NA,10/04/2019,NA,NA,NA,NA,NA
00366.HK,NA,10/04/2019,NA,NA,NA,NA,NA
01549.HK,NA,10/04/2019,NA,NA,NA,NA,NA
03919.HK,NA,10/04/2019,NA,NA,NA,NA,NA
01498.HK,NA,09/04/2019,NA,NA,NA,NA,NA
00772.HK,NA,09/04/2019,NA,NA,NA,NA,NA
00887.HK,NA,09/04/2019,NA,NA,NA,NA,NA
00639.HK,NA,09/04/2019,NA,NA,NA,NA,NA
00271.HK,NA,09/04/2019,NA,NA,NA,NA,NA
00194.HK,NA,09/04/2019,NA,NA,NA,NA,NA
01113.HK,NA,09/04/2019,NA,NA,NA,NA,NA
00001.HK,NA,09/04/2019,NA,NA,NA,NA,NA
03737.HK,NA,09/04/2019,NA,NA,NA,NA,NA
02038.HK,NA,09/04/2019,NA,NA,NA,NA,NA
00808.HK,NA,09/04/2019,NA,NA,NA,NA,NA
02357.HK,NA,09/04/2019,NA,NA,NA,NA,NA
00293.HK,NA,09/04/2019,NA,NA,NA,NA,NA
00329.HK,NA,09/04/2019,NA,NA,NA,NA,NA
06060.HK,NA,09/04/2019,NA,NA,NA,NA,NA
00827.HK,NA,09/04/2019,NA,NA,NA,NA,NA
00884.HK,NA,09/04/2019,NA,NA,NA,NA,NA
01816.HK,NA,08/04/2019,NA,NA,NA,NA,NA
00814.HK,NA,08/04/2019,NA,NA,NA,NA,NA
01038.HK,NA,08/04/2019,NA,NA,NA,NA,NA
01972.HK,NA,08/04/2019,NA,NA,NA,NA,NA
00536.HK,NA,08/04/2019,NA,NA,NA,NA,NA
01810.HK,NA,08/04/2019,NA,NA,NA,NA,NA
02283.HK,NA,08/04/2019,NA,NA,NA,NA,NA
00531.HK,NA,08/04/2019,NA,NA,NA,NA,NA
01972.HK,NA,08/04/2019,NA,NA,NA,NA,NA
03978.HK,NA,08/04/2019,NA,NA,NA,NA,NA
00005.HK,NA,NA,NA,NA,NA,NA,NA
03318.HK,NA,08/04/2019,NA,NA,NA,NA,NA
02382.HK,NA,08/04/2019,NA,NA,NA,NA,NA
02239.HK,NA,07/04/2019,NA,NA,NA,NA,NA
00576.HK,NA,04/04/2019,NA,NA,NA,NA,NA
02383.HK,NA,04/04/2019,NA,NA,NA,NA,NA
06868.HK,NA,04/04/2019,NA,NA,NA,NA,NA
02638.HK,NA,04/04/2019,NA,NA,NA,NA,NA
02858.HK,NA,04/04/2019,NA,NA,NA,NA,NA
00472.HK,NA,04/04/2019,NA,NA,NA,NA,NA
00006.HK,NA,04/04/2019,NA,NA,NA,NA,NA
00218.HK,NA,04/04/2019,NA,NA,NA,NA,NA
03389.HK,NA,04/04/2019,NA,NA,NA,NA,NA
00006.HK,NA,04/04/2019,NA,NA,NA,NA,NA
00916.HK,NA,04/04/2019,NA,NA,NA,NA,NA
03323.HK,NA,03/04/2019,NA,NA,NA,NA,NA
02638.HK,NA,03/04/2019,NA,NA,NA,NA,NA
01836.HK,NA,03/04/2019,NA,NA,NA,NA,NA
02638.HK,NA,03/04/2019,NA,NA,NA,NA,NA
02638.HK,NA,03/04/2019,NA,NA,NA,NA,NA
01349.HK,NA,03/04/2019,NA,NA,NA,NA,NA
03833.HK,NA,03/04/2019,NA,NA,NA,NA,NA
00230.HK,NA,03/04/2019,NA,NA,NA,NA,NA
00934.HK,NA,03/04/2019,NA,NA,NA,NA,NA
01098.HK,NA,03/04/2019,NA,NA,NA,NA,NA
00894.HK,NA,02/04/2019,NA,NA,NA,NA,NA
01005.HK,NA,02/04/2019,NA,NA,NA,NA,NA
02777.HK,NA,02/04/2019,NA,NA,NA,NA,NA
01869.HK,NA,02/04/2019,NA,NA,NA,NA,NA
03613.HK,NA,01/04/2019,NA,NA,NA,NA,NA
00700.HK,NA,01/04/2019,NA,NA,NA,NA,NA
05093.HK,NA,01/04/2019,NA,NA,NA,NA,NA
05094.HK,NA,01/04/2019,NA,NA,NA,NA,NA
05542.HK,NA,01/04/2019,NA,NA,NA,NA,NA
05873.HK,NA,01/04/2019,NA,NA,NA,NA,NA
00804.HK,NA,01/04/2019,NA,NA,NA,NA,NA
00008.HK,NA,01/04/2019,NA,NA,NA,NA,NA
06823.HK,NA,01/04/2019,NA,NA,NA,NA,NA
00725.HK,NA,01/04/2019,NA,NA,NA,NA,NA
00432.HK,NA,01/04/2019,NA,NA,NA,NA,NA
01970.HK,NA,31/03/2019,NA,NA,NA,NA,NA
06885.HK,NA,31/03/2019,NA,NA,NA,NA,NA
08082.HK,NA,29/03/2019,NA,NA,NA,NA,NA
08348.HK,NA,29/03/2019,NA,NA,NA,NA,NA
01988.HK,NA,29/03/2019,NA,NA,NA,NA,NA
00390.HK,NA,29/03/2019,NA,NA,NA,NA,NA
06886.HK,NA,29/03/2019,NA,NA,NA,NA,NA
02208.HK,NA,29/03/2019,NA,NA,NA,NA,NA
08237.HK,NA,29/03/2019,NA,NA,NA,NA,NA
08239.HK,NA,29/03/2019,NA,NA,NA,NA,NA
08419.HK,NA,29/03/2019,NA,NA,NA,NA,NA
08176.HK,NA,29/03/2019,NA,NA,NA,NA,NA
08350.HK,NA,29/03/2019,NA,NA,NA,NA,NA
03328.HK,NA,29/03/2019,NA,NA,NA,NA,NA
01171.HK,NA,29/03/2019,NA,NA,NA,NA,NA
08286.HK,NA,29/03/2019,NA,NA,NA,NA,NA
01055.HK,NA,29/03/2019,NA,NA,NA,NA,NA
01618.HK,NA,29/03/2019,NA,NA,NA,NA,NA
08368.HK,NA,29/03/2019,NA,NA,NA,NA,NA
01786.HK,NA,29/03/2019,NA,NA,NA,NA,NA
01288.HK,NA,29/03/2019,NA,NA,NA,NA,NA
08133.HK,NA,29/03/2019,NA,NA,NA,NA,NA
08112.HK,NA,29/03/2019,NA,NA,NA,NA,NA
00799.HK,NA,29/03/2019,NA,NA,NA,NA,NA
08362.HK,NA,29/03/2019,NA,NA,NA,NA,NA
06898.HK,NA,29/03/2019,NA,NA,NA,NA,NA
03988.HK,NA,29/03/2019,NA,NA,NA,NA,NA
08267.HK,NA,29/03/2019,NA,NA,NA,NA,NA
06058.HK,NA,29/03/2019,NA,NA,NA,NA,NA
08196.HK,NA,29/03/2019,NA,NA,NA,NA,NA
01233.HK,NA,29/03/2019,NA,NA,NA,NA,NA
08123.HK,NA,29/03/2019,NA,NA,NA,NA,NA
08186.HK,NA,29/03/2019,NA,NA,NA,NA,NA
00812.HK,NA,29/03/2019,NA,NA,NA,NA,NA
08430.HK,NA,29/03/2019,NA,NA,NA,NA,NA
08162.HK,NA,29/03/2019,NA,NA,NA,NA,NA
06099.HK,NA,29/03/2019,NA,NA,NA,NA,NA
08363.HK,NA,29/03/2019,NA,NA,NA,NA,NA
08310.HK,NA,29/03/2019,NA,NA,NA,NA,NA
03993.HK,NA,NA,NA,NA,NA,NA,NA
08406.HK,NA,29/03/2019,NA,NA,NA,NA,NA
08150.HK,NA,29/03/2019,NA,NA,NA,NA,NA
08087.HK,NA,29/03/2019,NA,NA,NA,NA,NA
08073.HK,NA,29/03/2019,NA,NA,NA,NA,NA
08331.HK,NA,29/03/2019,NA,NA,NA,NA,NA
02600.HK,NA,28/03/2019,NA,NA,NA,NA,NA
00991.HK,NA,28/03/2019,NA,NA,NA,NA,NA
08227.HK,NA,28/03/2019,NA,NA,NA,NA,NA
06818.HK,NA,28/03/2019,NA,NA,NA,NA,NA
08249.HK,NA,28/03/2019,NA,NA,NA,NA,NA
08462.HK,NA,28/03/2019,NA,NA,NA,NA,NA
08146.HK,NA,28/03/2019,NA,NA,NA,NA,NA
08308.HK,NA,28/03/2019,NA,NA,NA,NA,NA
08033.HK,NA,28/03/2019,NA,NA,NA,NA,NA
08147.HK,NA,28/03/2019,NA,NA,NA,NA,NA
08223.HK,NA,28/03/2019,NA,NA,NA,NA,NA
03958.HK,NA,28/03/2019,NA,NA,NA,NA,NA
00921.HK,NA,28/03/2019,NA,NA,NA,NA,NA
00045.HK,NA,28/03/2019,NA,NA,NA,NA,NA
00389.HK,NA,28/03/2019,NA,NA,NA,NA,NA
00045.HK,NA,28/03/2019,NA,NA,NA,NA,NA
08340.HK,NA,28/03/2019,NA,NA,NA,NA,NA
00107.HK,NA,28/03/2019,NA,NA,NA,NA,NA
01398.HK,NA,28/03/2019,NA,NA,NA,NA,NA
08052.HK,NA,28/03/2019,NA,NA,NA,NA,NA
08621.HK,NA,28/03/2019,NA,NA,NA,NA,NA
08151.HK,NA,28/03/2019,NA,NA,NA,NA,NA
08137.HK,NA,28/03/2019,NA,NA,NA,NA,NA
08205.HK,NA,28/03/2019,NA,NA,NA,NA,NA
02005.HK,NA,28/03/2019,NA,NA,NA,NA,NA
08357.HK,NA,28/03/2019,NA,NA,NA,NA,NA
00014.HK,NA,28/03/2019,NA,NA,NA,NA,NA
08480.HK,NA,28/03/2019,NA,NA,NA,NA,NA
08285.HK,NA,28/03/2019,NA,NA,NA,NA,NA
00027.HK,NA,28/03/2019,NA,NA,NA,NA,NA
